q,v,B,p,omega
4.9404075205708615,1.3595393310399229,2.3684523466075857,1.387242200419982,11.467451437463655
2.7095188349111354,2.1270446600248736,3.1994710754973705,1.762356317000514,10.462928358813096
4.246700724775129,3.916983515396796,3.91799078729212,4.836723496062128,13.474589707146865
1.7347879956803258,2.822760189364463,4.989219320414897,4.030674463327977,6.061432365948938
1.3451885165218431,1.1906889524325757,2.015177008027941,1.6062433437142325,2.009478360979384
3.976810147229421,3.272345497841272,3.4899590854898226,2.0952152824050603,21.676326870289415
3.5343570161817914,1.5270265796675662,3.889659146031676,1.4671569085310343,14.308430414597956
4.705163798606075,1.1065246800727038,3.396395507571696,1.7659276672796906,10.013391555291683
1.1378918606020254,2.4560468778705333,4.9255532999373255,1.187620192019247,11.590844855210786
3.929256975473925,3.6513733954660292,1.0512525595639055,2.4638589537659352,6.121500698474202
2.6714183411801846,4.010826831364258,2.471080064411839,2.7566461308613253,9.604651525089169
2.6370881309193708,3.3668550100853465,2.5042610361768656,4.239383106295511,5.244764471688623
3.053203502441484,1.16112618223049,2.635600355516095,2.730241163387064,3.4222656428084313
1.0582753215277003,3.783617185830113,3.2210839630208654,1.4156365897125038,9.110791847110388
1.1549206547264887,2.9860705044865257,4.532377592441755,2.354889116898664,6.637550330833932
2.7570428781607146,2.127249818380837,4.975060357424889,4.738772984541926,6.157358860979105
1.8258807793390908,2.4223883658527336,2.686585615816292,2.9198072754004767,4.069702732133767
3.8575543621006703,2.2919661935559748,4.198788354571354,4.029600881059897,9.21259997243348
3.3465192099029952,2.0875198166238245,2.9645666025738446,2.8551317241608265,7.253690001079091
2.945988358869102,2.174897293269264,3.4196488121949766,2.0974729240472905,10.44611790640508
2.4455941889412234,1.6542279569778042,3.8653564014692554,4.084016184654812,3.828968904038596
2.6161285718876304,4.1374604079957535,4.850903282573028,1.1419156166343276,45.98133098932086
4.906830538783964,4.5410270244433635,4.211789498174534,4.510093152057454,20.808285187206565
4.8539828031871295,4.221566039042322,1.9805083958302363,2.1358114569412687,19.001399841692468
3.4279656052848666,3.7094531712584935,2.386284112081676,2.724946609531797,11.135519963279862
3.5401550304450202,4.584675912794673,1.873000353096324,2.0849294738471604,14.580667710623741
3.4569541316865013,3.0777004562487824,3.8260957693018014,1.7549469384051006,23.195931237205862
4.367477406558338,2.34811413953356,4.1546496626290175,3.6257731275259046,11.751238833487587
3.7256980518650775,4.250684091325725,4.286738306376554,2.0998724388797307,32.32961574038239
2.595400946262648,2.3360905863623893,2.027892883964876,2.137039962702345,5.753425656590164
4.758384952181403,1.1776630609869718,3.5724170729849094,3.548152645474252,5.642096206993588
1.2023211178185391,4.476223950822823,2.6685218364650147,3.2842286614427807,4.372901108014491
1.9102038909717884,2.907043001294173,4.985027642659138,1.5810420135199776,17.508758055064813
1.666836919027583,4.6647464459693975,4.708825799912597,4.540521203269012,8.063583171813912
2.2270026842909147,4.0092603494261745,4.737764300799307,2.968809419062304,14.248729158829954
1.3604075132420563,4.387783503470013,2.168034561691215,1.2559112262618304,10.304370639912934
1.9880932852178923,3.8856030903377854,3.6834639319056857,2.4157330873944143,11.778843953855498
1.2425826474314423,3.731973737355705,1.5871133731242288,2.2409081382460685,3.2843373600249635
1.7943126864651051,3.375916573357705,1.967330351702807,4.7426093637898,2.5127528326592983
1.9413879393174585,2.9610697103244688,4.258038657194042,1.0920350573996314,22.41475407467444
2.101675709280308,1.0175730715041498,2.2611600179248263,3.8454011627613105,1.2575375288567188
4.030640530127884,3.824257575763169,3.3004725539262547,3.742821936159794,13.592463102539648
1.557319545556081,1.0743334760139964,2.366101885843174,4.166837206931751,0.9500440690297616
2.311683767692352,3.67448763152848,3.945976104666066,4.246577450889257,7.892972959966389
4.707068112587134,1.4439355406347856,3.475411414650541,4.658328424601277,5.070775786171474
1.5601085193685975,4.435473068480379,3.666831964277327,3.902950473595221,6.501187972280271
3.2510863538833887,2.901270032481368,3.606406449270191,2.520655231455973,13.495155099579101
4.69965421080334,4.664680943538876,1.2534267379562745,4.061449639916855,6.765590863176483
1.844442979466116,3.6842393397052193,3.255076626514865,4.4928240561655945,4.923283835835218
2.9308183598372612,1.4164126572959534,2.072730980545738,1.2249177534464986,7.024488600657335
4.658088422546995,1.3001473490845419,1.5668197296671411,1.679111817864055,5.651187494035278
4.348899154730467,1.342805663343711,4.756533675097248,1.0070649222866148,27.58199072193023
3.528652867090821,3.1658208736518723,3.6570756088287695,4.450479817327578,9.1795708516428
2.936546042795174,1.4880811742967306,2.9447046636543472,2.5335445727623442,5.078981512546019
