n,alpha,epsilon,Ef,Pol
0.05961946082268876,0.3694286833189363,1.2082709484087757,1.2960187578212956,0.03474517507654037
0.3986612156811864,0.7639165973507109,1.3232225361604086,1.817197143027693,0.8150305009889904
0.5076135118317847,0.7771941419247033,1.9887900376575336,1.540411071293824,1.3916204799886729
0.061451430587489024,0.7529822947259093,1.608202524925366,1.7670939615872931,0.1335573753713034
0.933076360250048,0.8214202161206903,1.1927131357037437,1.9792696790097568,2.4302373590629123
0.0877181577590278,0.4297459677746733,1.8045961551995693,1.3873991861281936,0.09558164098033263
0.8693254190617696,0.9420732552632579,1.6412097456439447,1.9685886338130658,3.639530608267025
0.6380415498134564,0.7028012821412776,1.739446656980713,1.3162169163495507,1.2070674682075784
0.7938155800419304,0.8545349784152328,1.6975432706754368,1.458567159068601,2.170301034384039
0.8540925160259805,0.3291872516263007,1.424708896456366,1.0035339496617413,0.4435505823530416
0.9415298244182256,0.6144767203269396,1.520020522814244,1.3193875028128768,1.4374963549249002
0.23174154495022506,0.29662037184226353,1.247733796350858,1.2659544323282237,0.11112497828865177
0.2291016458012232,0.5385229058394465,1.7297766680958375,1.928964661775108,0.4293237600714296
0.9049088813217168,0.5652606503686742,1.5611492810783651,1.589871136562894,1.530541853208592
0.9035517733947072,0.7673859978940094,1.1629401161922357,1.3162755694929762,1.3804318322732965
0.5618835825109838,0.3225941836516719,1.1717109295350314,1.1531694497312897,0.26066503452178563
0.9747739526302812,0.9673634936759816,1.6386103624654775,1.2902985895791996,2.907623716326003
0.8432688855551375,0.8966157101192779,1.192098357719397,1.2366523613411031,1.4902104347372516
0.4952949545986726,0.8824918759464287,1.2822534158112462,1.800509877410315,1.1812247319864149
0.8728884802245085,0.8583253384707518,1.4101646437730144,1.0106427406886014,1.4232029297791335
0.7341398329829609,0.2678811306858774,1.9900375839778544,1.8381640765185148,0.7698609441901286
0.5943440661483869,0.5000525879755667,1.72869137292207,1.8466741467145533,1.0530990404315723
0.21050504283345328,0.035393959046900014,1.97356030860552,1.6921666993141762,0.02494394395435837
0.333369685777974,0.4884551708633201,1.3386776746790057,1.4476190625579903,0.3336706196116978
0.18736078580297946,0.26930461103993786,1.0047304749125956,1.3725397613219372,0.07077233740560998
0.2976328731638306,0.7295248738949832,1.6745274210797891,1.406603789923105,0.5513323485677025
0.273809278413801,0.9528409182940708,1.7436928617877396,1.957958213015086,0.9755618515109724
0.4016080150200085,0.5299648231150617,1.1981999969253765,1.1688305039152007,0.3208406061022144
0.5304491689918092,0.34524101625202985,1.6406804370339394,1.366130240675859,0.4371567090261356
0.9830773681885516,0.009471438645290207,1.1573551122478278,1.7765009066626896,0.019203736596561542
0.5026905672751945,0.13994445642616749,1.280292754340188,1.7585581113732682,0.16219138369713482
0.32121244188049497,0.5727601268325884,1.839861875494264,1.3088814347793387,0.4719932908189458
0.4532497529942592,0.7715346714354865,1.3714503501089106,1.377916933067973,0.7480351816957561
