mom,B,h,omega
1.364562815446572,2.3345441656796737,3.329470721352438,12.023482921961367
4.378487473825438,3.7166365762339857,2.948210787689145,69.36262831244085
1.787171619277705,1.1841926415665864,3.5696153437370106,7.4503566244717465
2.3095624507502928,3.3731927358136584,2.823559263736498,34.67239350706613
2.291140768802163,1.362896774907192,2.8326269995740554,13.852724934235733
3.0581274053174394,4.339577612830709,3.4644674079984794,48.13671160776314
4.872414670395099,2.7267917170043576,1.0845402997354971,153.94315321068254
2.1491650780986267,4.593310805174244,4.7499211442670966,26.116746412845586
1.9434614867644653,1.03164167678554,4.914054988588526,5.127134016272689
3.8747263863517953,3.0506413151585434,2.4583452701195347,60.422567176044645
4.289190030269152,3.348801427714122,3.3323251011654755,54.166052147795064
3.3790622182947745,1.5613302011996644,1.3441726912374483,49.32257536598584
4.805767008024231,4.960403654188956,3.5448352286930587,84.50716672198436
3.4945607984510185,3.3603987039348513,2.8657236394944583,51.494277263377846
3.889170168234083,2.2751130380372544,3.979767139799068,27.939081679648385
4.009259377273393,1.4379910438881771,1.404232768874203,51.593037268802156
1.7020735341335844,4.594187319661162,1.0822794702656209,90.79406513255782
1.4438664886673194,3.4367749862080137,2.365084069846493,26.365828128152717
4.875606599457667,2.9193720098784826,2.6281080200177485,68.05887225640821
1.6136612386962006,3.5246807453148015,2.1190527110596613,33.728750848426245
4.563804672916988,3.9404040210502975,2.954485548189358,76.48843874079704
2.0771809662474188,4.2646144030142334,4.785219455147132,23.262806485877643
1.7212970317725684,3.387966601540808,2.8395710836867405,25.807863874668087
1.7189972744209092,3.726707170540752,2.4309194922779382,33.11614268149426
3.9419137580095738,4.807551541982013,2.461585385026713,96.74444260614176
1.8130863671776107,2.157129121126461,2.7523939092800296,17.856400170148493
4.85137508210922,3.17718389661349,2.6760803232280668,72.37989107226355
1.6785545596751177,2.34300715231804,3.0371771225406485,16.272295434428457
3.3249127025200846,3.6000300379804866,1.2697669811123622,118.46013031983264
3.7312901871823785,2.7113048990462603,2.233057069161516,56.93081834071246
2.403164712416476,4.075115810634244,3.79635347055558,32.416544297749226
1.9851685181868797,2.133011000411765,2.5100554767913903,21.199080218882703
4.219450780838422,2.84354513060031,2.5998518425137407,57.99323229716803
2.416503589685787,2.3916649916598463,4.547751133942565,15.969854684175461
3.2654576476491766,3.391241818983496,2.944935470533115,47.2538170534585
2.70035828361999,4.6509545999978,4.7892594250614495,32.95376131856823
4.9651313403858754,3.117429070487144,3.301368683453651,58.91734376881793
1.8174209952343523,3.3421389400722448,4.2624188381409045,17.90745146603285
2.192944992028436,1.5293225469837957,1.8349037861008708,22.968011482792306
1.3858800196644738,1.0817920028482089,4.796829619513551,3.9275793801585137
2.354880555628818,2.5323317598601696,3.5491130162501343,21.114437717062167
1.7488674166131393,4.932823046771884,2.811756298440414,38.55534647758349
1.3221835491337923,4.502399043340782,1.6216397555772413,46.13082419075057
2.325389271062118,2.7944882207489736,3.533545850146603,23.109847561767392
3.77472047439416,1.6192510162158975,4.3421184601148175,17.689158425966927
4.91661379232834,4.4408938090460435,4.4928883256799645,61.068988055247594
2.1851827024995694,3.032071890883791,4.3307584862332495,19.225300966694228
1.7023518984760035,2.220134555118,2.651183893011659,17.91425068498044
4.981402684601647,3.7919735119453706,3.755648033329449,63.203615824786034
1.9231768058100465,4.117987567372085,1.4136217551562331,70.40133385266556
4.935840671617892,2.2134169389811444,4.4592459923327255,30.787384447874647
4.687799426114603,1.4232301990422611,3.5018927589525,23.94149101360395
1.0315781405374929,1.6024504342265218,1.9014196733022648,10.924928838549297
3.9992789813149883,3.409337985023663,3.346352123038621,51.202360591749745
3.029352488853721,4.757421947328176,2.7746547102368946,65.27132069057184
2.296655565319562,3.3005316302005103,1.0299712642822525,92.48355658781297
2.391228471415074,3.409303585206366,2.6670095389188777,38.41245311995788
3.9097989366979884,2.023143063833147,1.925264036465224,51.62981682310559
2.699133413199532,1.0248767726035384,1.88960546936338,18.39647983483058
2.159154964143576,3.1690287949413016,1.7345398675639343,49.57190127812107
3.656683922464613,1.8978452190314699,2.838934687106545,30.718688868263502
1.208738145430242,1.3598104506928474,1.141374576922765,18.096403514519103
4.117971851601268,3.9163348576073074,1.6660302132157914,121.64385722316574
1.250025360336488,2.589773035317435,2.36927139415342,17.17020901002734
2.0440344818364315,2.9688846829289948,4.5166901355448505,16.88383556716366
3.9888370015479175,4.890732134291231,3.5377561646424014,69.29503756942937
2.1402580571725647,1.7281129692896733,2.069667144101171,22.456787472341837
