d1,d2,n,foc
4.061185374264607,2.9736542421810026,4.688576324099016,0.5485647679062574
4.554014066404272,4.167380590683294,4.1410835411987135,0.8242145755008163
1.5496502838631412,2.9854488528367797,4.386453984068049,0.4729060817022396
2.2671052429815486,2.6019055426547597,1.9575597519122268,0.8379087913141646
2.648583277394562,2.613910649942332,4.341713909645874,0.4905414961176277
1.652392590846827,1.2770160770811256,3.7338597281995867,0.28336020025951725
3.1515234217679815,2.77248445011489,2.1077680198481703,0.9280294003811494
2.248543194214485,4.087210233355013,2.8754973094044285,0.8708769477371824
4.347635431583537,4.927669242195709,2.46139820783338,1.3707725102109607
2.7415210469834856,2.059455513086324,1.2951406821569704,1.0064044513086072
4.568555072526152,4.880893732558689,2.247431122309981,1.4720117058485715
2.2348891803561206,2.459790388041177,3.4054416001517063,0.5458833222598797
1.4653653720218616,2.6621901734283737,1.9326728670164584,0.7100282522847525
3.675944833856291,2.2866752627417983,4.628701969392926,0.435493602597684
3.470125238965339,3.1530231273107554,1.5772490740767076,1.2683789004918589
1.9559126326907208,1.9380881081544212,1.60791095136917,0.7457633321364991
3.9726983237762896,3.536090195576136,4.528248082950826,0.6526143302933531
4.314829737857542,4.019874994881245,2.3812047714529516,1.2134202773216762
1.250715682550469,4.758603984721738,1.281033674489457,0.9356761049985972
4.1471423638877,1.885530760236366,3.8141465354093262,0.4416999697146023
4.7711077995334605,3.625301334025352,4.025471635569623,0.7575886363053769
3.796550519454168,1.092670892948706,4.984735783759562,0.2072379679566116
2.6612690118061493,2.4550440972390053,2.5947294125709104,0.698003360879575
3.370556533572367,1.5809754874883857,2.8280563358671054,0.4795032546744959
4.793905115650725,2.1894040604110394,3.691755486381793,0.5277629300238267
3.0780748959911293,2.7395603871538787,4.693995314249756,0.4906072590269779
1.6078711084584645,3.8400759153937,3.914589544155468,0.6092565788669184
3.27040170491361,2.21901473576899,4.0374512651607715,0.4705324171258624
1.9895845215566983,2.971564844138316,3.3654584305067092,0.6115565486165871
1.0923783446232622,1.3519683789683676,3.7343283326475007,0.2719182775142645
3.399786918871317,3.6055601706982467,1.5758831478088209,1.3676030062616322
4.504886606052244,2.860084532659753,1.9967680488176232,1.0868015563444156
3.3507891077818037,4.38570756053673,1.6563798209703666,1.4790406825031326
3.7122486975208018,2.096513288731156,1.639522758773888,0.9511109465977698
3.4225910825494017,1.4634482630167298,2.8111813178319225,0.4518536272618773
1.8109209882029298,4.454001428136276,4.798075143363171,0.6137018712689364
2.8487710616635686,1.0041502824675073,1.1563744847993251,0.6655026586599552
4.285101200756318,4.498727420708202,4.708173657487487,0.7812966999388211
4.268154963729375,1.7669360673796084,2.271895554899801,0.6578619217969139
4.974427815358888,1.0434652854584343,4.406288922773301,0.22605132032420386
3.971262687605311,1.7078937529183356,2.544687882691305,0.5741299800934849
4.111602140640258,3.858354285300548,3.430373914808852,0.8831650701316297
2.8389591279316133,3.2478342304313106,1.6718953863607413,1.1533836958082997
1.1789438602632685,1.3679881254505006,2.7190145675216706,0.3526319625372435
1.0962134726800454,4.551895587446062,2.4462252878588404,0.6898268582646413
2.6947414483704666,4.108283961052032,4.614407110917545,0.6692146469987115
3.9947038978174216,3.5992632196448016,1.1867333205614856,1.7239980201909926
3.32524527077796,1.4346820846276989,1.7666467062800415,0.6526924391658006
2.7725892263775496,3.597902647080921,2.1832284272540634,1.0336135686113408
1.000484016519954,1.676537755686391,1.697454901518879,0.4970197177391082
3.2994001272458164,3.250335146743597,3.3571259283632657,0.7485362121507443
4.8315978184931065,2.6142926874230707,3.516107780764351,0.6443603951865415
1.4241634231565363,2.039792527463915,2.0405528365292,0.5873579380868317
4.636587459997387,4.6003847790086505,2.6419030887140487,1.2658955594106065
1.1406485412764422,2.4470673425180185,4.833086817091441,0.35066225848183674
4.409540914277133,2.079980248264781,1.7890010429986534,0.9200598622473556
3.7427021624599304,4.108973431773076,3.116714021109742,0.9749433021650886
3.554378569032255,4.688494650417839,2.8602906336125513,1.12181948094921
1.9407984030626424,4.430098504754094,4.239925340434231,0.6791981710152958
2.4108234942066784,1.0095926483212332,3.9840196072266942,0.2293072320257038
4.806186408002873,1.061658948803323,2.9046166087697576,0.3396753351025865
2.0877885519131603,4.9772608634790245,1.411110646196331,1.3114974281501937
2.3245058663802136,2.4905123356743224,4.835696922268326,0.4216124608677556
