mom,B,chi,E_n
1.4461313690988065,3.3583518826881336,3.2263797722876078,20.525912102401744
2.032740073421845,3.1192995737648523,1.1857658260944923,13.85934055230022
2.8628206756455064,1.7940509045939073,4.364635668084212,27.553015687006397
2.898354503348932,3.933544308908605,3.0254159916800805,45.8929862343222
4.728405926533716,3.276186309082787,4.859057974125943,90.76348008180186
2.8523610715970067,4.674731107420969,4.973050924285623,79.64478664360557
2.969679150986045,1.281018466494109,1.2358447069173075,8.505631360204411
3.2415049203526425,4.858139048134144,3.2337405124621776,66.67159768702288
1.0316245281688101,1.751697342435278,4.911423669160998,10.682497915231163
2.7596579687292597,1.3351017001171046,2.7267158637984767,13.730801540414168
2.8893583374900804,3.2759654842425943,3.2188532840864417,39.9332949730582
3.3784476108222448,1.0384237761793664,3.5229101724470886,15.867546314493895
1.3915092402327949,1.37317710923072,1.170519998550709,4.147404947377846
2.9326665504141367,3.514858445375175,3.7132330685095565,48.5835718733086
1.6382812721575242,4.89598297064485,3.1772957039311382,33.506077184945916
3.1074753922555716,2.888878561485269,3.706998867929023,42.255289163393
1.635364636314509,3.0936108234965567,1.3702273195877486,11.99141077316791
3.8886137738375215,1.5125538330488189,3.0084007959467147,23.576361953425735
3.9357975284345086,3.3949469870032383,1.8421669763311936,37.97653480440664
2.9420646169247737,4.831418306235532,2.6746157463216,52.23225540334878
2.2302831609521028,3.9807229169207163,3.587712720536838,40.73035255554287
3.0807273398662782,1.0032016081061483,4.799902902667347,17.925125516538813
4.054619737996907,2.9965254405912973,2.5072882302098134,42.612749518388796
1.9350143443001508,3.3694146307257045,4.5395989950597455,36.11744116028128
2.8270268981329663,3.5120026616534976,4.789562592761788,57.481822677650996
2.3615321167051384,3.0114743999815485,2.419552200346877,24.318807204647054
4.841534585661544,2.9485811841615783,4.094508181161721,72.72745536058605
1.7830589423318448,4.446131884768816,2.6007456085088645,28.54568574924644
4.770396154120964,3.3957110590960373,4.528760070086934,89.55975949728129
3.1258739866031053,4.566827678761674,1.2821366325252752,32.578248610312485
1.957636742053396,4.516783636076027,3.407132512155896,38.968842301367616
4.330729861678351,4.820147112963673,3.5853813366066896,95.71871216570999
4.1160569198433015,2.212787306868366,3.997576266635255,45.51771726996769
