p_d,Ef,t,h,omega,omega_0,prob
2.9527708305206533,1.7792467959094471,1.0606608165434168,1.2221007457357498,1.3629403882593074,3.830177509827348,15.608486920564227
1.7635488902909455,1.2635383775049571,2.9780894211857176,2.266033088180368,2.369393668852227,3.449577872856122,7.102324823657073
1.6310468079982023,2.438701576248725,2.968871752046871,2.789705706639208,1.6504835191606655,1.1633913464967875,22.27351385884391
1.6332346227669232,1.245887235055556,1.8638425671042933,1.5929300797208266,3.621798236441624,3.4567077883501387,14.841929757043324
2.8123330932811004,2.9850526992152813,2.301226655215155,1.633362054585325,2.2176984297142286,3.142001161065287,50.19716878543034
1.405198618131001,1.867845254475612,2.61112747558886,2.101543358107596,1.6211614010650703,2.9651518260006733,6.4327057448680725
1.9281386084330487,1.9215892209372327,2.874171101032741,2.5343549380478088,1.8250322463684008,3.4122778191572865,2.917195401039681
1.3122235088603935,2.9379562434282263,1.3715137431631186,1.5488178784274274,1.9777202484978813,1.6216849039700572,21.027421706888546
2.1202572799283357,1.611788182024285,1.7808807807481843,2.1394062846779205,1.8801043735263063,1.3247688626258212,16.46366380142943
2.04628576932802,1.3518817768267013,2.796101414913207,1.8304298873294225,2.7517369622347823,3.2136234926917453,23.05995861582439
1.8622724430242792,1.7864789555078575,2.6989167458454784,1.1973295598549627,3.4672791619300223,1.7243301590956843,4.294123223010088
1.8943162896898065,1.3048171564511764,1.842194675578097,2.4126272503902557,1.9182273159248993,2.373486049942686,11.179448667706094
2.072092751938385,1.704250223091689,2.8037402267405778,2.7615944542897157,2.191617039564497,1.1214837962045063,9.959602863279038
2.3167835244222124,1.731784906508581,1.7269529585053538,2.7094034652279704,1.4031462194562259,4.1218114040022655,1.4832260578295082
2.871980811951184,1.1161388670793653,2.7978708988230436,1.5366533657465669,1.0733004528104146,2.1820803979890484,15.236212566839555
2.9422766678257983,2.559673389465265,1.5656464630739029,1.2225894900039371,4.232839713803719,2.5892228089036187,33.72783438395792
2.8469963264260283,2.1185816548119654,1.9276155812087143,2.2795440718035334,1.01011596417053,3.7190401250247103,1.204375193011911
1.7153811138535355,1.3052113621788384,1.2853242804958749,2.0202289992313616,3.977618339806992,4.063338690539312,8.94116417132967
2.36786850305767,2.522177467515005,1.454241705555379,2.3144390907149544,4.422556212211711,2.2903389294495846,9.804981258121387
2.919559600765906,1.2170687847911836,2.2948074802042857,2.1023797635332357,1.509399919006292,1.6970633546317997,23.995233314948567
2.720053074778749,1.885292792933344,1.1774145730156294,2.497317895845973,3.369302754997757,3.3489538908467766,15.190457579951975
1.9923818885375508,2.2100636183086837,1.9548290971046856,1.5291277486579256,2.530510110634841,2.1735573343972856,33.95695394446333
2.5742221649277193,2.503554712962348,2.189009910307964,2.672330362875356,1.6395485157487304,2.149397046792891,29.866441353607396
2.182255475753077,2.655314473541334,2.3290594839140217,2.8944002391368944,3.1356305070252994,1.811103058885538,12.304142556647632
2.0419140736586616,1.8449769975933128,2.0952919431294488,1.9487847456296608,2.7245693099543824,2.527109968969683,25.089095728145075
1.6822733946308082,1.6835491959496443,1.1319384259395433,1.199416431899252,1.5745455178432293,2.782891656316224,14.333767934629213
1.814567985096592,1.7973302111970475,2.0231345207784943,2.571716094405744,3.4365750628197014,1.7400416147245696,5.358697374682197
2.9630190470595466,2.2380446090306454,1.7685892788207918,1.1995781565777432,1.1859995527196858,2.6715124448144207,33.29590038253904
1.4525435236666728,1.6751066472759104,2.813418396469748,2.5749236638021897,4.1638538792617545,4.250106433130654,16.622228360297253
1.4382943007157558,2.173048194776056,2.2930667604516946,2.0459711320212923,2.9745441593067863,3.236920004270018,21.353744884559234
1.4206172952322549,2.6691755053879023,2.126746256559193,2.995079962928142,3.5081585836270213,4.382135590719076,12.57460989360723
1.992690828781564,2.384938893174777,2.0392489431625624,1.6862927601415902,2.485314822611587,1.1694918554586855,19.02617916871391
1.3544855724488984,2.429205538126125,1.161796173278702,1.125595731916079,4.570853509870162,4.750604069285068,21.261166760333666
2.6307974567882355,1.5545633122290492,2.1382912589766425,2.2325004811771274,4.765249394233803,1.9306961347815368,0.03290789854227618
2.8976191646150973,1.7946173508634724,1.383491574308671,2.146820810248901,1.2409617500677506,4.381578513789577,3.0317455216714984
