mu_drift,q,Volt,d,v
1.949480433748123,1.5071799065234093,3.234631003782975,1.2432540377566608,7.6444957364016215
2.9359602501413327,1.0450841941108422,4.686711692829236,1.690856656646304,8.504776353409653
4.2332608241661065,1.6014789730507104,1.7367145736052412,2.5140498029811904,4.683287726758604
3.2460930438277544,4.593161833793248,1.646831353525093,2.6958704328114966,9.107995821011645
1.4661194114629033,2.57870807264661,2.7766427028218192,2.566141248722498,4.090825594993901
2.5095505441941746,2.119201556786685,4.461046514088798,4.71940226133249,5.0271051197858325
4.462160871646602,4.309525227036957,4.115778767231152,3.9811626759083194,19.88001690909532
1.5178727216140109,4.931941750672055,4.122163208892603,3.7879575449097938,8.146543386208425
3.1228649534907955,4.423970552996028,3.9709281681461466,4.2442163035979465,12.925875038189766
4.526628120581631,2.3564860384504094,2.5491654352582493,1.3105746713309854,20.7479856455743
1.1253988997472368,4.710183535969472,3.5422312044674698,1.7502866467703733,10.727833917044151
4.649240947710163,3.0340267948740367,2.329018335228738,1.7271935324803145,19.021001092191018
3.348124254419233,2.7345222122890127,3.256787878630664,3.2107950129509835,9.286667913928927
1.511600735827637,4.926967087867784,2.9218663335826216,3.0931384869234813,7.0352208513831975
3.9213875529058098,4.075616631563601,3.535851337303949,3.9170802872193184,14.426620767331073
2.066683899823176,4.41066194290827,3.72243306247489,1.0150358616122466,33.42899645318606
1.9864827780193857,3.7412849708148315,3.2954656031477523,1.4692498328479386,16.66965941297301
3.990344695919187,3.648292566769447,3.93689031659444,4.4031015853991535,13.0165137385657
1.9506813602393749,2.2709743889415295,2.283439850356078,2.984737677394864,3.3890812341031245
2.826291376319722,3.7913607449633377,3.4258576058203025,1.2293262252931272,29.861677698826245
4.9114224714124015,2.006445053896761,1.899752800165424,3.270506321374921,5.724224584197082
2.764466483510081,2.531197699614456,2.6557370554064796,2.118283797716196,8.772801947348269
1.4398122535072284,4.420940246146799,4.5301920548520345,2.099328610674105,13.735886695296779
3.5638726214776963,1.6086116596644162,2.2316153171071766,2.516661563126555,5.0835594046418215
4.736213855937262,3.9016440243901886,1.3023821143255718,1.9260897348516692,12.495132152973401
2.2492333566862928,1.4047211285578831,3.1886929580262957,2.1227273473878,4.7461681213491556
3.950869851534853,1.7585508009984872,4.909267794957794,4.5258585450734765,7.536390426635468
3.5720447628052567,3.2413619388309938,4.076431988102062,1.5613382617343063,30.229267178903036
4.074514513256199,2.9739364594755173,3.3400002307495087,1.2279321172913291,32.959429998922296
4.7971888542919645,3.6244934935963036,2.1305125423726152,2.4535686916886883,15.098020628863877
2.3564387937833717,4.616276903844471,4.049120054050284,1.304875375969385,33.755118226021224
3.92997566317299,3.047710393760645,1.4131809740201535,1.7390927322727332,9.732817920027829
4.154132527044757,2.7031374275213382,4.628758107427181,3.1454830027018907,16.524396844074627
1.5629704363492056,4.856450794103287,2.904137729804147,3.6538390477200657,6.033058723540404
4.478137671303356,4.149153021518588,4.432151102157349,2.9919474688545864,27.524376312268057
3.8670805018750647,2.614702019108977,1.7606449052810418,2.687122539388205,6.62505850462314
3.225830831810074,4.092514439373565,2.816042867609477,4.6077695697352254,8.068268049474698
1.8207888608074188,1.6213576279718038,4.681094576433001,3.546178455812009,3.8969536071602673
3.771824981371451,1.8562792901461689,3.583061329130848,4.949961197124275,5.068124784560103
3.6399470200287034,1.7057521368830109,3.3024750972824823,2.273717985141928,9.018077035176846
1.9187861580495864,2.4628703266773777,2.2287231084451533,3.3456880587980087,3.1480294958689248
4.0992731556109865,2.1248494259803388,3.1673490621778693,2.186629131916437,12.616991680568907
3.0014133581635822,4.3864657584784625,1.4238888165948902,4.5531469681391625,4.117228447291366
3.295195210651712,3.0399487225514767,3.9278628095770864,1.2628699483589347,31.15624336983917
2.1057015463455544,1.2355402215551416,3.4143770910679536,1.493515908503134,5.947786007524211
1.2686471737008,3.1445147151652497,2.300888875781705,2.231236145714365,4.113813464197365
1.964595064285372,3.756236516294221,3.0462330424611985,2.6166186325032106,8.591098016936739
1.1585221156084655,3.765919834594447,2.393276496218935,4.453899538571917,2.3443791937798397
3.8151495753985336,4.897331146956278,1.8388500361347253,1.3707613308895574,25.064295876236343
