m1,m2,r1,r2,G,U
4.140106365474759,2.4222193508639416,2.7046283861675366,2.85438839212982,2.3103781878440866,-0.449451903770808
2.870707311516537,3.9796404929489446,1.581757044240721,3.9773701593434234,3.969993047502533,-17.270439771771365
2.982223057755516,4.719407646215523,3.926848005184657,2.691392964003985,3.9037976619755703,6.422744660576672
3.2031843813277017,1.807540488449383,4.720406965021923,1.0136248538975994,4.178865296418524,18.74427769137475
4.535596926248103,4.006936829393093,4.6567757465313875,4.00193468849556,4.934463147779692,3.1511381115604244
1.3935218524569817,2.423231298120586,4.746958670849297,1.8132958372078367,4.466827138519973,5.140837579492591
4.469158959548695,4.00752654110264,2.1585645275306016,4.405799548300645,1.6800098929774745,-7.110051930187893
1.6084508791738832,2.998342212043923,1.0782287521744962,3.7781671927922886,4.078277338360268,-13.035495337229367
3.1015329278484765,1.6214774203433313,3.5916736033501513,2.8417084202215155,4.961201765469963,1.833322700896881
1.1629592639823532,1.4810433655294792,2.396673021522976,2.6441179877044534,1.7165996029512538,-0.1154490306497714
3.163064965780431,1.5912421125714595,4.042616561203605,1.2657524677530343,2.350856550145372,6.421164504650866
3.3029266771619548,3.4552354102660514,4.010742989543428,4.223116211232236,3.68673341079839,-0.5275458356110376
2.113702312293468,3.244097012492725,2.1970259454733907,2.042861492970909,2.209897458960751,0.520499018640687
1.8131906847067216,2.9192414263690876,2.9123959789754115,3.040894578767261,3.1036024136594778,-0.238356051087219
3.8112097910204095,1.2910920022807288,3.9603225000390334,1.405935422629382,1.4673662598542947,3.3124501971208766
1.4424048458218508,1.6140330598329775,2.8982783595626773,2.5102765458713043,1.0519898728209496,0.1306120515234435
3.9680552359788837,2.368969441620953,4.516835072984278,2.741427438078828,3.0677901981781317,4.134756303824453
3.7561371422744685,1.0542005334169842,2.643589522613653,2.01868862967143,2.0392721570389694,0.9455568569831948
3.2524448513910764,3.5751526531518163,3.5705226820632143,4.971571550814126,3.432089161115132,-3.14985735436838
2.175021958597054,2.3766528441761245,4.182735581651281,4.970074203605551,4.006108762702013,-0.7843147872339392
1.4415012710677222,2.2227685996540942,2.7204650517235547,2.3322919684260457,1.6704649153342008,0.3274507508948469
2.4531508157910253,2.4808744703620027,3.2627932203582106,3.060780712614877,2.264354036160132,0.27875961885446593
1.870539231743044,3.008008854076337,2.9165998785167635,1.9516938705553708,2.1206275612303456,2.0225850464929054
1.9471875179691376,3.4274931838408818,2.633136489027815,2.580025386286865,3.1197480623761185,0.16277656085482214
2.5024499301479,2.7449873545336265,4.058848954909147,2.6736667296180734,4.129053234961152,3.620370148645217
4.898997447896892,4.83049777459882,1.2293776363280156,3.705894858430846,1.628875646355532,-20.953181744556755
4.336506256092475,1.9176220715022796,3.542035330042113,4.9611678508124575,1.9000549234636612,-1.2760135755577902
4.722678097803227,4.059218684185763,4.6343773017594385,3.1078473765064434,4.756470791481516,9.664288338837936
2.0979143949107777,2.266205159436685,1.2783251912905098,2.5748032314653018,3.5678149823363845,-6.68142478674018
3.5965412038026825,1.2652532033039692,3.624443486241885,4.604081596033859,2.079097635164713,-0.5554163978295237
1.9223576662156043,3.1952423298622348,1.217210126703718,2.673559867717735,4.817748872015463,-13.243182559569373
4.9851294198123295,2.2694642157137097,2.828528645689232,1.6103676167807222,2.272105549479797,6.8745990045579255
4.163811253971929,4.687864660432862,1.1363181115070526,1.1295000902944956,1.2362590970100076,0.12818811146603976
2.7559709173409197,3.9043407300471062,2.4374685966357053,3.6031721962969896,4.9038584894977575,-7.00364882553514
2.6991471720248508,2.4704405804029475,2.5068675497492365,2.8324001196568296,3.57823936343795,-1.0939030189626031
4.094888984180598,1.5189068692792556,4.055281053189185,2.0931740380292174,4.728445606299374,6.798108133141607
2.0563972818422847,3.7740764512168563,1.3490927835615087,4.509575550541429,2.9478879037512797,-11.885148700805766
4.6042416108648805,2.4756808347526005,3.6577572252248944,1.3788880520763764,3.1090538160951517,16.012402852645426
4.092489837324568,3.0729581033494475,4.973093608186419,4.541930668606794,4.642793290949597,1.1145457152201856
4.930882290912084,3.7422561043401332,1.1224645593294005,2.5309359629898416,1.889542974595046,-17.286582927453598
2.4138208800519587,3.1165693681926077,2.351093141880535,1.4296065892705632,2.577687759781988,5.316364787061203
2.038523172664029,1.9528701052663415,2.327606751462641,2.4477126615098928,1.5995332564253897,-0.13423835438946732
3.3542694701602604,4.864245200908512,1.7988353366737408,2.6834264904306915,1.4650064094492148,-4.380406472852616
1.7371760176800128,2.5136849727945108,1.884930278359425,3.729207562728256,4.713630115660838,-5.400382783527341
1.8449086463304671,2.387000190467497,3.058178087310305,3.3913995701501705,2.9132687548764924,-0.4121915938643835
1.957235716197589,4.527231850447746,4.641454605361352,3.6720247165135778,1.346581179418608,0.6786800938892122
2.9878386022452768,1.2423567374436522,4.553632515116917,3.0247690676729304,3.7321695449447687,1.53774142200716
1.872452155655712,4.33164152870345,3.9829551596806185,3.7590498354061337,1.0558072246414802,0.12806450880789064
3.240750489022891,2.3451719971129967,2.1778129373271766,3.4457127374240035,4.041412598531879,-5.189658465977561
4.1147562357697645,3.2198442355386896,1.4858987973498652,2.5346788067366224,3.354165344634372,-12.374728465447678
4.1793421425253685,3.0258263895402013,4.877057359162206,1.7612678750786768,3.225871043266752,14.797343811597946
1.5157176108270192,4.822925439026503,2.4232283897933216,4.993102043605151,1.7173406385929162,-2.6664428104970024
3.816658965347949,2.7632098568063754,2.3293097597374937,3.4656527993956847,4.341166177864353,-6.444671631204373
1.0248581269064965,1.1902105759374186,4.04450010440044,2.9305989501120986,3.1719120666674003,0.3636085666901849
3.8609717814496114,1.1512811087978982,2.225563155130048,1.6426843191243132,4.410250542191916,3.125543303866198
4.4285856073873875,3.3101874985873656,4.435639776077172,3.607167977955358,3.439078943316748,2.610446978361153
1.957517609313446,3.0231544835009916,1.0564623285388441,4.646515555784358,3.694137887536777,-15.988164069718554
2.3202474870349903,4.0984565397049515,4.923748332018235,3.6268673532867433,4.663948898614407,3.2209280984152113
2.347273465156249,3.8976263066075214,2.5296051128796653,2.9786659445380503,3.7283113302367807,-2.0328564107589053
2.2531778083167597,3.9274959428877048,3.803889363684729,4.978627326243215,3.550517483273494,-1.9489754735255795
1.3175072727649249,2.5349568646477394,3.397234733180189,4.3972972938465045,1.934740897073032,-0.4325757721204615
3.8185677508846143,3.4844645349314125,2.73186709631255,2.597880120072624,3.5379658095508013,0.8887387024126226
3.185817690330323,4.3553615215328785,4.301268054070508,2.9517736294628816,3.5260830904434486,5.200309706863024
3.591999873780773,4.207135450938605,3.6878870999135764,2.283875353231898,2.5348159261094034,6.385427242529283
3.437057907558573,3.117979122919202,2.350111163381174,2.8878339099315684,1.1675585617168718,-0.9913716973026288
2.423216253707868,3.5339750042382825,3.218968231712981,4.436674133392759,1.009000856165073,-0.7367419006370071
