q1,q2,epsilon,r,F
3.438115920442001,2.268783652628376,1.6291882201499566,1.202627751487806,0.26343291152199183
1.0166805873868272,1.1513957282089509,3.749729837249834,1.7093342455108798,0.008502474054435155
1.7778779198190304,4.627143623455788,1.4913057330219286,2.403708136463284,0.07597573281221763
1.9996337326077576,2.6381083372831142,2.341823470551708,1.6135313035639478,0.06885322258697707
1.1112452461583966,2.549174466624493,2.052841455111346,3.9746781885236704,0.006950887498652072
3.1215396287663237,3.2361145196853767,4.335524109169956,2.7735276717926447,0.02410328626339301
4.6485192609716925,2.4802540340490182,3.341966888775503,1.6678429562446353,0.09869348446697224
4.527711660007316,4.054706289850524,1.6354127599393724,2.760183806032328,0.11725325545895887
1.956184061037244,2.4481359886915985,1.6508769168026638,3.3598493837453836,0.02044942386239815
1.0276630176581825,3.991510736281544,1.0670114935188035,4.023113688425322,0.018900985865956583
3.051577349304545,4.04830321580792,2.135476811423615,1.3187959019941835,0.2646899880172031
1.4343927616699603,1.4986543434769797,3.9377326890380764,1.7395536564506084,0.01435614408888583
1.0153639522802074,4.972649667096963,1.6990472447459473,2.3638993951392435,0.042319088595609684
2.2240341204804865,2.4381204149606157,4.599243932886443,2.1401480069548984,0.020483901108237716
1.863829243995964,4.1572755591581165,1.3013804452135092,2.002559796209425,0.11814893389218599
4.21560232222185,2.1374952936382368,4.690756010997454,4.014219930096633,0.009486582082773523
3.757588775816404,3.4343507818342567,3.49114677432037,1.790137448226332,0.09179164950112156
2.6807017163446245,4.581422643149283,2.0362549348432752,4.038915308987825,0.029422349036269987
3.091047909984998,1.4009234658088006,1.7202975904199267,4.573543050994335,0.009576375312426952
3.5830551795546093,2.8246602355740777,2.4748820592692784,1.851014989218546,0.09498072273009962
2.6174917239900544,2.438735604294353,4.239629301729906,4.3329572029559955,0.006381804382880202
4.869558300225177,2.34371337468199,1.8416379339512725,3.0015535465721186,0.054737853301995286
3.4907370269325115,1.5233902267284414,4.7549599656874575,3.823419143258727,0.006087903340933887
2.6438170159556402,2.9068228104345275,2.8621963315154555,3.263987683009451,0.020055968818204244
1.2064794716717584,3.5913983726219665,2.977484755564679,4.263018289389851,0.00637220466039475
3.5209261751809193,1.0775524203606062,2.84441106656027,1.5542500725312856,0.04393911542945755
2.8191315633913985,3.7683313072043463,1.939497301017956,2.095197545659972,0.09929226678918184
1.559060360504159,1.8937531912274437,2.4624827937463007,4.1246034965038785,0.005608398022434522
1.7987284953826237,3.9338091219418,4.0685376053549565,2.5814314346692337,0.020768709455781083
2.448505104452385,3.0587467294872033,4.6246125838051535,4.961943315659584,0.005234265090530764
4.790062639468545,4.559763395064229,1.2111395572247043,4.681901178881303,0.06546888763742277
3.883727654324976,4.146484019841359,2.135267091230979,2.143672493667163,0.13060199828397204
2.8837963721341264,1.3859229941655782,4.9755441909132285,2.805261657311385,0.008122813614738931
1.2280343699511589,3.5709639182056536,1.7207802756927215,3.0697415599098217,0.02152073365535456
3.4209532410505012,2.2239898039801718,1.6719806584753387,3.917294609260515,0.023597519136298983
3.808683877767189,1.2017535138514326,1.4775014748034807,1.891973491919635,0.06886878903051817
4.268191064395469,2.1970904274467222,1.3519963962007062,3.3637220119059146,0.04878274021204521
3.379368632922097,3.5743709343885968,2.2908939658056906,1.3358843429000098,0.2351162339665989
2.7445320850294608,3.065442644029363,2.156135726175693,2.5360341367296,0.04827978828130187
3.2503031159027334,2.1491189288363137,4.53861224581343,3.2431674656354015,0.011644279451882787
4.4051341043347225,4.436988846036899,3.9938117928528345,3.5624841208214857,0.030686272513223974
4.111946574366068,2.4904130477704203,3.3644252591762616,4.374911457290148,0.01265492459448045
2.390412838616676,1.9424916419127287,4.7834097737665005,1.8968161927121487,0.021470102805150056
3.9076985483146336,3.71563003798226,4.4976954919904895,3.4931401444640757,0.021053368206618638
4.54541976256688,4.739082863567476,2.0470376911070454,1.7499507207935214,0.2734519074642813
1.1413968506039875,4.5187801397997465,1.797188574179582,4.266878592638628,0.012543935049256966
2.3102595777821238,4.521734976762142,3.0443174094238015,2.496699724924265,0.043805986159895116
4.516362079180224,4.821932726488116,2.9930574398157166,4.346185762264964,0.03065267737915553
1.225898353292275,3.838461989190936,4.881583330465835,1.4736658787027157,0.03532182046393915
4.980032401379456,1.6126448595030145,2.8005554745574357,2.5421039609718066,0.0353126448401774
4.1635334555615024,2.5480879373168968,3.058632360470728,1.995130998939305,0.06934202091607942
4.2097986431824825,4.499745022413201,4.0175161668793935,2.3198918059688856,0.06971821672276328
3.4244047041336128,1.910521668854752,1.6407949776437325,3.352448987405352,0.028232446539434325
2.0861086682027357,4.236075243578759,2.853849489988179,1.141485399628262,0.18911193677708665
1.1688394954054142,2.3030983929960507,1.5625158948561175,4.634514374070652,0.006382996341165185
1.4906575672491242,1.9541628237234527,4.959041679791916,1.3286218513289292,0.02648062504315253
3.110218515036039,2.4872132269670195,2.6583397626155896,3.7741115843016546,0.01625751251949751
4.526765018206019,3.5682849830424637,2.6888025340537536,3.2733889982268494,0.04461526467340003
2.4907781471160932,4.381701637373301,4.565086603128772,4.7380604902332415,0.008474571765170566
3.579965993397169,2.76267332661177,3.0289177549594988,4.356088244645437,0.013693603632033426
4.135062392580398,2.7700875100457725,2.1610837123501456,2.539400062759833,0.06540814760044505
2.002457809063748,4.329979862958773,1.810402486088984,1.8654168916362432,0.10952479264346844
4.153663664456592,4.212196765667159,2.8777115264984383,4.495969178484059,0.02393515293149884
3.55626846175172,3.0136447533012127,4.154500326527828,2.5151045913941434,0.03245232625066095
4.732213513968249,4.600161290007108,2.6336373288672097,4.865776487565847,0.02778223921152594
2.7203438051793154,3.574180089522617,1.8835267470517179,2.7370962596715973,0.05483254806079935
3.1734957630942944,3.6660762299236818,3.2807885420199514,3.214009157607017,0.02731851517363288
2.8838342189001724,2.97748352248017,2.5141851708473046,3.500694054679871,0.022177072640994132
2.7216695417352548,1.2665878288923844,1.7921047918259518,4.321630073121147,0.008196005863889579
2.4165678542570173,2.0656544234998866,3.4120152896800438,4.519652314219481,0.005699355866180286
