m,g,z,U
4.909758309618852,3.6941454448800353,3.001168781046692,54.433282488939675
3.6076257239280207,1.4417685437643613,3.255123319963003,16.931072419025874
1.6280284692233118,2.9986245418410493,1.382676575591845,6.750014279402907
3.6583321859062274,4.676208029080402,2.550355996035184,43.62925203671049
2.952974595061794,1.8165567436335663,3.6952503298669415,19.82223148481479
2.6807505930943605,2.4970239375102783,2.954804827553266,19.77916331175997
4.953031031144357,2.7632468997467985,1.3242439508180008,18.124195496992535
1.5954938108035717,4.235986863403891,2.13531715039257,14.431521365562876
4.070478898442061,3.4613416439976232,4.971989435210786,70.05194085285791
4.2069503738400735,2.7661231385734983,2.4337904672400508,28.32188038609125
3.6506733317586137,1.6764034357884985,2.572646321047269,15.744598871187716
1.7923955402731866,4.301806658358964,3.6331142265790586,28.01326918821248
3.113733023420595,3.821964675059796,4.508946733690989,53.65907060262557
1.9980665982940549,3.6746230459953235,2.903595140089213,21.31860657911924
3.9135369084026115,2.9879978985855966,2.8960143350994287,33.86494923845765
2.8833502738516845,3.957730970181359,3.755886509446314,42.86039158544519
3.5047102828367613,1.817754373658176,1.24642233233748,7.940585800164006
2.6765730519490982,4.015225533954986,1.2420005919374546,13.347835582986992
3.2579377463272214,3.412533708635755,1.0185174210510757,11.323695778159578
1.9893724130163544,1.5484636271357823,2.628989468871639,8.098525351211705
4.240871453546062,4.3109401301145205,3.7150000308399367,67.91816157012701
4.1385058059802855,1.9776805120034853,3.9125934327004983,32.023177638819114
3.8013440051535343,3.3279337468207566,3.1638638351667225,40.02484226805276
4.5072336392997325,2.9526113788488386,4.866318693411356,64.76150120910393
2.633797578018288,2.447410886943601,1.4974342407358443,9.652438454283773
3.643094084710989,1.6700138131641715,4.1323001957622765,25.140986475374856
1.5323403921817973,1.335235202424753,2.162812993530718,4.425190723626062
2.7769853947355774,2.417091488941145,2.8632253872636535,19.218620934769604
1.7807140638928454,1.8189977446149848,2.6942230843984385,8.726898045063436
1.804040433563756,2.508295303303234,4.777414028919637,21.618114489969006
3.742304367172377,4.071190885327241,2.2579797952171523,34.40175696767578
1.5662013841915658,1.5534734201290803,3.771171796461839,9.175457914818297
1.5399709685417882,3.380438856807696,1.9506088766417,10.154436192251827
2.1807437512843486,2.226779095370592,1.533514289710019,7.446798446929914
2.711370521701625,4.488694770514224,2.8847695512168707,35.109130176372894
1.5904836053329907,3.1327349801756488,4.412056539626075,21.98335242941335
1.1922997090787324,1.4316938794010476,4.653164110615611,7.942989273687051
2.7103741305378883,3.634902965036277,3.5476897006199324,34.95165077328464
4.507224882540379,3.582312594672156,2.7227880821062946,43.96292179933287
3.9610911650309935,2.5613822437520253,1.3234739746982087,13.427793011035652
4.187326235714698,3.9916643985538975,1.3699561655151171,22.89799678535871
2.185851223794796,3.968183000534665,2.3040955021794858,19.985396439292604
4.157996431795448,3.710300899824064,1.7408523004007552,26.856855944560067
3.819743134700044,2.796573826686464,1.9418435442734536,20.74314882680264
4.637338895028703,3.3805753026955774,2.183476130387732,34.23007873430222
1.40247085650508,3.3581420457828317,2.3819777223798777,11.218391787767382
