q,epsilon,r,Volt
4.366894323118541,1.404271918395037,3.6186798422489663,0.06838509362872912
3.077906537051001,2.3456946085800965,1.6136630197511597,0.06470848738342187
3.102847188646828,2.0226959154532103,2.5949364195613707,0.04704280451161403
4.890764803970389,1.5641743583638918,2.637322885129972,0.09434490437489547
1.322736221992538,1.92423906530072,4.980902085881208,0.010982377068012382
3.06992208209942,3.6377582767037304,3.1894129836386,0.02105585559099933
2.5736036521343912,3.8753807807987504,4.252491666278158,0.012427218886802257
4.2449880852745485,4.565310899696157,3.5824519677151203,0.02065455662852932
2.1641853386980747,1.2259775310020884,3.0386892941263595,0.04622913634906309
1.365388968195668,3.66318549750924,2.086290478823888,0.0142171595856664
3.9797025288023233,3.794969359413868,2.7801239177122383,0.03001707146666118
2.8054856029878965,3.4938401074266903,2.8686631615647062,0.022274891535016512
4.109697355118167,4.207622422881114,2.2423767652346984,0.03466208087687263
4.052846365120881,4.9542615578877935,2.2409482095962363,0.029049557805550755
1.3765770183429795,2.5773769151409764,1.5587463468371414,0.027266994328417324
2.7767276532877148,3.023317681865453,1.2179227247475146,0.06000948552440034
1.1032067275317954,2.820108473269272,1.0067911894530472,0.03092016606744826
2.575161439556503,4.942375335717314,3.8372553907025404,0.010805333310305809
2.8577664752047527,3.5270186159806363,4.498580905105625,0.014332883990318181
4.972530778382347,2.3073649439605983,4.887774937721608,0.03508650627569364
4.72878825754313,4.631673929747258,3.186970967193313,0.02549317453559905
1.450223275644281,4.8255843074312095,1.1522791754150306,0.02075474426179157
2.3587072899332795,1.8835248621266516,1.9587016218924969,0.05087735733566847
2.692123749676652,3.158240195733078,3.50669907147329,0.019343786953794854
3.3465852461360215,1.922462329248971,4.792585283518354,0.028904425357355563
4.70639244391909,3.5311118878566545,1.58927733324857,0.06673706540661101
2.1117480536126667,1.0159986196934527,3.1899788181110416,0.051850305708412266
4.486541651493651,4.986475813979238,4.280693668959092,0.01672607241217734
2.2911287980470894,4.755660416091853,1.3755641731530963,0.027870704610295928
4.270657435531266,2.4820273753992366,1.8394486962339316,0.07443730237206997
2.292867220895193,4.020059606563777,3.876496293005233,0.01170838989077187
3.42215878483749,2.941726720080168,3.3513232541609925,0.02762305112391124
2.375808209231866,4.25754208189635,2.3853699173700305,0.018616019595456827
4.7869264755842975,2.8617228316411887,4.147439136447422,0.032095142116479784
2.667866193308649,3.4256265416746587,1.0057004368592342,0.061623381520814875
1.7855049725807075,1.101346012239905,3.167527311386608,0.0407293095743663
1.5745630296552733,4.866032044497884,4.090139052016356,0.006295600317046348
1.0747068129535262,1.499869552327972,2.188904400902282,0.026049527763566838
3.9225060067260085,2.1507675026390096,2.38384291555734,0.06088112282738365
4.1305324674179085,2.273932056140868,1.6933333937780146,0.08536428735494779
3.2511239468515885,1.9952744332265142,2.4795843418508468,0.05229282931779111
4.395901514755184,4.376830353685754,1.0707843178927992,0.07464081523598831
1.768094102583628,3.260084836189132,2.570959001341378,0.016786936930148613
3.3132103024025934,3.5081004082525684,3.857072509395592,0.019485399782412552
4.841055296962001,4.132111499631106,2.8181731317403966,0.03308190250767833
2.5221628582188496,1.412913933284615,3.544485378887593,0.04007692250362893
1.1493106955753392,2.545035112030672,2.561480659191587,0.014029517169227613
2.9607496377047475,4.561571559618917,3.219232100247674,0.016044457565485015
4.869432782301613,4.1150766890581485,4.40854809933552,0.02135969241668754
2.4021509885000114,1.9657633433898931,1.9781907249010384,0.049157642196825786
1.6654168750028226,3.6875948942257732,2.036004550859328,0.017651887359986716
