c,v,omega_0,omega
9.955042519390897,1.8304015772248403,4.732054065870941,5.798139236568245
5.971392454331072,1.691276570136584,4.766921193540681,6.6505576053711914
9.921261522958703,1.8256994188011664,1.0871437572488527,1.332314839902056
6.901741564842903,1.6255167315243302,1.0462179637833977,1.3685402412974093
6.512578932507083,1.318113754565128,4.674398126726548,5.860543043303478
3.874519500066443,1.5571714991410763,1.2823555764995302,2.144050736092439
5.3452846065891535,1.3523174361808712,4.846546426830078,6.487949663709746
7.879796351885113,1.263408051107165,1.9099335625776692,2.2746378892201515
7.4769257629103025,1.9058190972454687,3.6145860801419216,4.851099324921098
6.171922187518209,1.7991909304017226,1.4390180876438072,2.031112167918953
6.531616128364419,1.5943372980403538,1.6586642910879208,2.1942772137300803
3.3229082742989258,1.3330617406761551,3.4669693736266014,5.789602878263376
7.109874640223894,1.6936188838343822,3.50991644205025,4.607438611295022
3.6378044196626047,1.4367832851127944,4.106504935111293,6.787150549269793
