x1,x2,y1,y2,d
1.9648806153566565,1.9750887266324095,2.1901468644108046,2.929907427757252,0.7398309919288799
2.1912730132656577,3.8279305097834735,3.044413501316393,2.2989822247942544,1.7984202926249997
4.458194629833813,4.906713501147851,1.4707334060987451,1.681920790849896,0.4957512374193819
4.491105226814862,1.0946417375122897,3.2276517593509424,2.6724725496436994,3.4415386368681906
3.687601908295736,4.5136008287168465,3.9887773474096577,1.3786612398724731,2.7376961685625205
1.6635624558407054,4.759048829509645,1.80989148144333,3.0264840408183917,3.3259785545154736
1.6369497216503737,4.965696146280585,4.769429668204263,2.1423973539711842,4.240501331153338
1.407146505894337,1.4895819851023395,4.351608178241751,4.1150707411245255,0.2504906532991567
3.2870856793823315,1.1234865102603888,4.744023975502027,1.5373089758968268,3.8683565571594016
3.396276571522556,3.2696942735142516,4.191173386796063,4.93860686642932,0.7580764372052076
3.0924405899423952,2.579529237686834,3.3200143758560827,1.6933655926868374,1.7055979359329134
1.4295473207831397,2.6387490181503312,2.1230137239351667,1.1163571984320098,1.5733804705962844
2.7454200791833694,4.330415526973562,1.111703168725655,4.554006056024823,3.7896780519489814
2.042472760504583,2.958906576713084,1.9464534878186892,2.833302217118348,1.2752849125395058
1.4507644609864678,3.2740092680554844,4.615745643444988,1.7239086607267162,3.418617083137748
1.9567088663549037,1.015998044395949,1.3343966493969417,3.664013760596845,2.512379894710606
4.93559085705709,1.5729211769825309,1.4170872243644164,1.5397244971021848,3.3649052405613578
4.991112272856066,3.899422100184202,3.182167217811429,3.8168891246700816,1.2627982151375607
1.674231865458064,1.031537847377693,4.149957912287302,4.572047146704519,0.7689050153869498
3.2340358922270083,2.0285510921886334,1.4818912057495508,1.347250608739459,1.212980500043918
2.815229166429261,1.0557195954932368,2.37587431206706,3.658274144409988,2.1772513084641014
3.5419224753221568,4.65955129719279,3.1821491017990686,1.5570761681451382,1.9722971944335697
2.2669542020532365,4.630281647875126,1.7632284888731036,3.59450829464162,2.9897997162336134
1.8500739960954564,4.275807189076625,1.6098846079026503,2.1988707333118134,2.496214369691657
3.504100280927988,2.53996456885246,3.4271076812759675,4.134879741095435,1.1960346817548717
1.5195129496866722,3.7368691503328537,1.835887718546358,2.6438566426193293,2.3599750640232844
2.006178214014056,1.3464493666788404,2.0419430149937234,1.2517530255775149,1.029389319635598
2.875886760654849,1.4969822661472725,2.342941879931688,4.776897458742061,2.7974126196532643
3.6608152238616967,3.3613320349278184,2.319433035442896,4.118711372786054,1.8240319941509704
1.0591841272505738,3.8186944809571446,3.4905137552111443,3.42648051594278,2.7602531854786365
3.4146608060034014,4.104892055344699,2.2316054896823747,4.465314392488457,2.337921008084405
3.0713088358069616,4.846646936878437,4.764157589396495,1.4579401629309667,3.7527188869112496
1.8247666422896485,1.4657801897889544,4.778265733626982,1.0550454359928976,3.7404866872899665
1.5230869931553164,3.933597617268184,4.972948921371108,3.1582884780616656,3.0172096369780186
3.791579083351092,1.113305128224663,4.9959738499496735,4.319254241884134,2.7624447155823666
2.0683498004951666,2.3827920440452903,3.993616660729576,4.171791386684177,0.3614141080503532
4.1705252760102764,1.9061977688554836,4.578481126452074,4.120278516505774,2.310222649750331
3.885199899233921,2.9707246100756106,4.618415142809415,3.5771299715133527,1.3858354384421856
4.6276994381117635,2.4151227833492546,4.646372948836022,1.6676504598178536,3.710563719946424
1.0913939070663576,4.996136205442017,3.622834369961007,1.977152282174642,4.237367337249028
2.674403144862245,1.7986863097128998,3.9271462916595063,3.4711107537910912,0.9873441077774864
4.259332294156391,4.080877532934059,2.451983407339665,3.7489975058785383,1.3092332388125227
2.1606864415835143,2.636128633381012,4.0359305536370345,1.404624261590401,2.6739143741536324
2.1036424387888912,3.564420334486522,3.957556450797196,4.479237423765036,1.551136066924972
4.183629152235239,1.1507686455639248,2.0317526140772166,3.0498718863738103,3.1991889137011467
1.5154858727952163,3.851353514549948,4.213639468902318,4.121587261879508,2.337680741379066
1.9578424323543,2.7372498915687133,2.833553472625326,3.3003360203054934,0.9084943226558186
3.7844617788530024,4.951486754689713,4.0774608162570045,3.489370760830253,1.3068271528853834
4.23719194904111,1.0228657366561946,4.1522804795950625,1.7208445446729947,4.030356523343202
4.5748198175101145,2.419499216024114,3.391103512489412,4.748755860003998,2.5472783106488066
1.1994042434125354,2.894316260624621,3.996235449027624,2.5280404722559773,2.2423923019640077
4.943906621163848,2.1762355975726635,2.8097780722097347,2.371400234299168,2.8021738032458687
1.86760716365462,2.9751127848146397,1.91465932507668,4.339640409892474,2.665914845342106
1.1311373445318549,3.0616813848930198,2.7702895782681374,2.3326170942254403,1.9795346662946105
2.8512412199233745,1.3613911874077609,1.7242993680826135,2.1352780414683603,1.5454955805063582
4.4234965837448845,2.237872673340884,3.9811156305734983,1.1776968095635043,3.554730505076685
1.8385214043368907,4.7885744905352645,3.5315401730863702,4.310143478782617,3.0510713395510227
3.5367744028132733,2.880280212502712,1.1207187884317968,4.808406423538114,3.7456674593492063
2.9253629762915923,4.6262058638849375,4.087176234850322,1.9814555903066131,2.7068295035214978
4.536044986871376,3.6211804318150436,4.9262261139474015,1.065757622407467,3.9673913505313583
4.6224945543718485,4.580064865736283,3.646472832156124,3.2956475816053628,0.3533817127437629
2.563280473638561,4.7790287751077525,2.848512228542038,4.4952743643682815,2.7606821742921843
2.0413882079104093,3.7321346908957223,3.0339193848882817,4.7939715454690575,2.440575194025429
4.534550728384968,2.452211691820353,2.38731823321066,4.522472270380664,2.982451780942018
