Y,A,d,x,F
4.793851006413362,4.859992345724875,3.80793067956896,1.4292445016024509,8.744552985140222
1.4098834756058192,2.2317653049989308,1.0687825739868866,4.958771262625201,14.598776295281857
4.716239541898616,1.4044539379265577,1.731700129676799,3.8360920391759485,14.673025912080051
2.5755298896146748,4.99427159468155,1.3649032337623035,3.542132731257209,33.38118263254336
1.016492216554126,4.114101774082071,1.0275033086138865,2.1221156210165875,8.637039420470678
4.315908054070903,3.786953117623149,4.9748616892811555,3.9923248097703135,13.116167950697553
3.156476773128253,4.497145534463929,2.07595857684686,2.638517974611786,18.041843603435236
2.817554014292037,4.036824553477781,1.8406049245751324,4.8308646967973585,29.852205284648857
4.2765239779683775,2.1117818257069545,3.2223632004351037,3.7018509369256183,10.374911411804666
1.744806483236042,2.817073808402441,4.931354420133495,2.356553744260652,2.3488572531398653
2.7976581655580897,2.374806831569228,4.178590566800163,4.577951317526292,7.278875461162153
2.8499350693462446,1.1617033933644536,3.2140036109759498,2.3188031859019467,2.3886237792217195
3.6010812881973178,2.915249420933491,3.1388284848098054,2.655232197999273,8.880625648467223
3.4393531890883215,3.8680503382535374,4.155370467858045,3.4652123330254376,11.094021312066882
3.7072314481794733,1.274630547241438,3.3857199271200447,2.1298283348368887,2.972539222413804
4.586609558796638,2.4198613096758503,1.6590403247711594,4.692142561210705,31.39037502390861
3.278287162587973,1.7026193100311515,1.7721974336615216,3.649931269224551,11.495745241576117
1.2893895250193412,3.4283029457525664,1.2453946831491889,1.2852654860161905,4.561935783338255
2.5493813577833944,3.7519606232275815,2.012957536485564,1.8540404384699285,8.810035661161821
2.229208170163416,3.529273032337835,1.900224184972298,4.454609665958891,18.443387780564514
4.0408006996370425,4.98464283915312,1.5591210836297238,3.897151114265734,50.346452867238426
2.838199806081686,1.2873273091655857,1.9576391491403888,2.939790066617213,5.486755719678088
1.1827267693864338,4.30764981042136,2.1347458135608863,2.9026911153722383,6.927546822996918
2.3525586837757797,2.6870934809553666,1.9881150228624624,4.185923048155194,13.30984427018119
4.807582247552597,1.9865679051338376,2.5419768697263465,3.5415696498407647,13.306208686019962
4.4890802690964655,4.639709064765282,3.115401389330601,3.175460963531053,21.229554901348727
4.195133387147268,2.3279442369205983,3.0145233355764107,4.427948943516356,14.345057773583912
3.3092443582115507,1.194093728806214,2.4399817816671296,2.862970234472212,4.636577290719533
1.277640980116805,1.666129538420985,4.0744938057310645,1.0835652148437829,0.5661076060543538
4.979731185026303,3.2094861528080783,2.8974032819009423,1.754684789282333,9.679024057507863
4.106823113254569,2.478247953349788,3.3512549809508902,2.2227808732147123,6.750562030961883
1.005229694395155,1.5290876763920858,3.4032492872505022,4.390284290182098,1.982880668048566
2.14485370441814,4.961193290194604,4.268623229138562,3.3580948095071586,8.37122380595874
3.0922402127866584,3.3173916346072923,1.3783743674733144,4.067484105040276,30.27113082281713
4.509858147567479,3.308569737543169,3.149052480461433,2.1065113021255866,9.981299105482158
3.8658147011973925,2.0291911609737494,4.713098521824324,4.444452081955072,7.397342124124847
4.881053312755308,2.001225361802086,2.9756889761038483,3.0468637113693795,10.001728045550204
3.7220567460193617,4.6969887230527005,3.477049544705431,1.3757636448015624,6.917281621373432
4.621539504045948,3.6422187851774015,2.580347056019661,1.279037226401366,8.343682354121801
2.3955328428437053,2.2292711483106946,2.380613654742745,4.595299542279858,10.308368386246626
4.567201787988979,4.090357053893166,2.6079325390831065,2.55051862090936,18.270211105105318
