m1,m2,G,x1,x2,y1,y2,z1,z2,F
1.4763167541100284,1.8618864400704715,1.575465935046091,3.479449598764333,1.8131633405617675,3.583642953269649,1.5541271928941254,3.8570070588407033,1.7539501771465829,0.3826139908741349
1.5051575139564792,1.1233538389312765,1.6132888195420036,3.93341760479486,1.120951112655017,3.166900271471913,1.832560405608901,3.5117462350629913,1.7115894647445722,0.21094959871493624
1.0314334678719408,1.6679524147922302,1.1215498974265887,3.9266292688409794,1.2323473411320078,3.6460535686049265,1.87495583331819,3.7860951437555226,1.9233193389733767,0.13915415031806386
1.4010039863090649,1.0983880520109153,1.7541025568589943,3.2638814664803513,1.4315725222616535,3.7722174357125264,1.0585058809006505,3.765852550376609,1.9971780151916312,0.19489772675834025
1.088785625066703,1.0629728639686624,1.6754510684252124,3.895866003106261,1.97376139159448,3.695361873832976,1.401146995800476,3.750098432175881,1.2241306906195426,0.1264199601090969
1.901506585893225,1.864503995050899,1.5856069346054873,3.1836310505289878,1.0662058289953182,3.4871033359158035,1.9946795719826813,3.829696888196314,1.3589007941765068,0.4386478412640207
1.169540089100105,1.2689357471449727,1.6481107008541978,3.927046955702963,1.878783642350748,3.0977032456020317,1.9875498883580252,3.2113682392769087,1.3219519459334699,0.271837141331139
1.8940892157516729,1.2059044831487888,1.5254680862476309,3.945954857756689,1.1591568107610573,3.2964962282579418,1.053171049137153,3.0808379682368683,1.2770064180233238,0.21705619211663044
1.1771896400800843,1.4524433329538602,1.9846537813515308,3.2003634587666423,1.2233108637942318,3.408856588441174,1.5646614380011237,3.722365979385303,1.5653215160824099,0.28366358424764976
1.7540687967305066,1.7066649414235249,1.7479693903952194,3.70375732435087,1.6375352703335515,3.9973870253206347,1.9339915191018409,3.41327692752966,1.8989101082266575,0.4836087715873917
1.852609972389552,1.5193068745258569,1.376587017449991,3.9459316872152033,1.5382993048195217,3.9953339126737744,1.453206255152546,3.0856296922297344,1.8881648790970555,0.28296560640503104
1.2997913913591186,1.5164223838879545,1.1956286628167168,3.633628752574048,1.5614430216129231,3.932483511553381,1.2957171686011435,3.6492095641011377,1.051908252349163,0.13097834686839138
1.7186133802836665,1.3678300920298645,1.565368233299275,3.673817922705824,1.5689011782094984,3.5610844915067483,1.9616949398781776,3.638238737889973,1.0712984775843288,0.2710155022055865
1.3437186468926474,1.7061638142417983,1.0320346450355904,3.6444389738324494,1.689555462693376,3.9773764996232224,1.8004570191618468,3.4102503035619174,1.0801067554556538,0.16912273891120674
1.673691438015065,1.0512611865542252,1.536328667562204,3.83177813800452,1.823436946999716,3.161945690868195,1.5906253431668276,3.087743836415868,1.765928816151281,0.3276673873121271
1.7002843430112438,1.6151591082074628,1.0779678753185855,3.3090948805817755,1.4122897312681235,3.352329171218696,1.825862560794348,3.258081161891577,1.4728596940038945,0.32477806481764376
1.3681905753876895,1.901465741729182,1.3902185111371224,3.181503953704162,1.1278222081935576,3.6648533254222766,1.8979990032201768,3.895134184255572,1.50234906648972,0.276831358308583
1.9793512156927364,1.2893953630760169,1.5439000320966678,3.763959758658519,1.3437381089537683,3.7162468907073705,1.5299441450540705,3.995914764888617,1.3032607375500214,0.22027831225155287
1.0382723243753342,1.9980947577314117,1.4148023537682954,3.3785547888149465,1.6120263928234877,3.4640077561667835,1.215574018070789,3.3619520764775803,1.7418966093376207,0.2717521414741298
1.8726297717986555,1.5097729378308948,1.782935173523856,3.5652504306710364,1.0278185427795463,3.8786680288550865,1.3994994334225757,3.056725690132302,1.1690377622592814,0.3121583141974415
1.12034576036947,1.5561985733165808,1.2208254577465452,3.489521155892698,1.6307996674062877,3.98016351219054,1.7567035589360482,3.2460122230330493,1.0456057952971023,0.1607567771521427
1.3075171884975119,1.7929235303821471,1.2607238989710394,3.0748842200543254,1.6695774701160628,3.9508993940495087,1.8241934317094723,3.302597614743953,1.3868230039192309,0.2906668002208032
1.2681909056383072,1.4994732005015332,1.6676983399718983,3.113279025556332,1.9978957499075465,3.1357103566665017,1.3712813348432549,3.4762581207715213,1.2374712977968745,0.33847489340921944
1.874391669794809,1.3944000663021132,1.925566862851353,3.0389217094784247,1.1623242495094064,3.7904242711530554,1.5699095973991215,3.780868892173377,1.0919299465514398,0.3209117487415824
1.8213778144331163,1.5485767529705792,1.107475480922081,3.208524971020564,1.7396549184779635,3.6638665067844083,1.2209342362798628,3.45207531196134,1.7558567768719882,0.2839026307244647
1.6455279042430382,1.2358620766963844,1.8838270973839493,3.8613420856938396,1.531585557546436,3.2392752492738333,1.2809284552587523,3.733118608747251,1.523681297671804,0.2708498938688535
1.1070925032983123,1.7670428203287627,1.8997238265018888,3.831494799342941,1.2956845434512991,3.04839088143734,1.7283534978207735,3.006525782342768,1.0871419466367065,0.31343790630076396
1.3045295600878064,1.1883924581685008,1.3011832935006078,3.512262815305174,1.8585500735932,3.08988269581264,1.6491442261832527,3.727120989314751,1.9455484181401537,0.2526416164294121
1.1135339819990282,1.9440387547821656,1.6879667681071835,3.580581562134072,1.7890398642377887,3.3191561154636715,1.7642613759392534,3.798234170722428,1.6139261642128775,0.35139916233602275
1.889850328619271,1.3541496009182703,1.3373069479021131,3.07897926352019,1.5339423714631484,3.240016647450761,1.2690718858882897,3.706032995998779,1.3660229087501756,0.29132855254781465
1.395081588890711,1.7585772629777847,1.9468811941187911,3.3985468514273487,1.4265008605177087,3.1034418802108132,1.3924048043415729,3.6873557326285455,1.6121862188630331,0.4294185956137721
1.5287150658985,1.27833828479817,1.2265940301688825,3.4264307781649768,1.1684629443999852,3.96573626019594,1.8091576517449308,3.8323910897896334,1.5052176408667894,0.1580633441003454
1.7510574352393218,1.3430374631945865,1.9011881947127733,3.1488950390568355,1.506638712171762,3.351503915153024,1.9041358408760116,3.31325937360122,1.9041339396680368,0.6596949520280223
1.1734818982130495,1.4335408486797383,1.2776289725957757,3.719352797457368,1.6507905950266275,3.5198232338172084,1.5736130434833724,3.1955580691475824,1.8626642458993323,0.2183488730697726
1.2609821139071529,1.3015592113302807,1.5846948240348957,3.111880081387425,1.2850138586891822,3.8980365254550895,1.7353137864995087,3.1328554171685727,1.9372226974915865,0.2753889691165497
1.0308495673218048,1.0646409460976778,1.755233892350866,3.7148465166533455,1.7050080189698789,3.4021272225163584,1.426641747282113,3.032870813552869,1.9303479818195464,0.2103556320001726
1.4176790886163544,1.9534531026850548,1.2553606361387135,3.1181335342475487,1.108370430913141,3.3736906585511783,1.1677140397485448,3.0426464150889245,1.961744952673292,0.3451078787878589
1.1581718761136148,1.2375657922202503,1.9791675559155248,3.558254936125452,1.038038022757505,3.5552382320563622,1.8542586590077696,3.5362695270122853,1.189978883391512,0.1923245227312275
1.7002226641084852,1.5684450421036809,1.3203740256463536,3.4955097715665366,1.5170616750238692,3.0357672664730484,1.2283230839791606,3.7183305378119984,1.7437061862473957,0.3177769665296273
1.3254735464310148,1.5562087824078668,1.434682607081731,3.2959476233296425,1.9325781601026608,3.3787831758452813,1.1911286592194426,3.307474529434678,1.6757285611757011,0.3179622421876629
1.6913950021515394,1.7342751156257008,1.2982212987198438,3.7510004684140053,1.4614675908690349,3.5139583696139107,1.5829058218677183,3.3786458054208035,1.1458469448017108,0.272860698866172
1.438423287657261,1.9883394187843264,1.699710045264646,3.9584640047658097,1.4513021479976842,3.427620960126581,1.8946607247062368,3.4662203460690897,1.973459882926756,0.44746168919401136
1.6748819173852787,1.2028866738722876,1.1451384107964344,3.439010027480909,1.4217004480830486,3.4578626866296096,1.9667428721856008,3.920719596534578,1.7379662085477718,0.20864804377107102
1.4794363974976614,1.0660636545513489,1.2367440049547485,3.064987188094013,1.2317760320009563,3.6986476231408147,1.8176031839242424,3.4000656197499586,1.854293581628509,0.20999948154104706
1.1730209358919683,1.4406831358366925,1.4112453940006455,3.7570749399900207,1.295664506367051,3.1871041819769435,1.0466094321427521,3.3903283304642797,1.0498759733329273,0.14796747392130086
1.6961971450425692,1.6851673494872823,1.1795667097920453,3.145284910131939,1.0865095345731508,3.0473214852470942,1.898442515911709,3.005486511792701,1.932477244138616,0.5024935540618363
1.3676632900328891,1.4148329668539632,1.5924717327285831,3.331240427942813,1.8660156366451561,3.8590027033665093,1.4006321240924806,3.3208142652396,1.8806281675858196,0.30020216934239524
