I1,I2,delta,Int
2.0485901189021027,1.8036720579295624,3.660240401124765,0.5133784910861086
4.912608438900426,3.2978013197352745,3.6164755339574497,1.051132090106888
1.6178509910626162,3.012602380057824,1.2265091877314689,6.120764878931498
2.9935651220331634,2.2098958100083856,1.6956575585003164,4.562828660515924
1.1002576433580789,1.5658156713216074,1.8036365665428302,2.060350055890978
3.957576339547481,2.0929763441580422,1.6873944088283943,5.3809245077105095
3.2215225154601312,2.422910568566946,1.114792515670385,8.105032184995911
3.827654533531109,4.179390993240126,2.5292071164541143,1.4613723504420078
4.009013873661292,4.833751679962122,3.5989026822440664,0.9432356832590642
4.387463592227827,3.5781795308320907,2.3979220130179137,2.1333564489024197
2.178609117716797,4.191802763272744,3.0326483901869827,0.3623047100421948
2.068134148026876,1.2890701774187163,2.973563492993932,0.13763583261908785
4.678585861771412,4.480799906338472,2.1331849577875945,4.276662570227555
2.313024522050109,3.795208435345924,4.462029760664821,4.6401348050765385
4.117505089363624,1.385541989447625,1.3111708244305764,6.729396664454392
3.221395431753524,2.611232176108564,3.638926809015869,0.7347050911321809
3.6699320220869587,1.638742048436129,1.4191515195812006,6.049602148866669
3.4230710221050327,1.1278839494662285,2.8042029948437706,0.8427118341691355
3.175126617438448,3.611643404971372,1.0089594793062413,10.394878165022757
2.4634180473557223,1.513565952310473,3.197877347361157,0.12121105925479235
4.385518342519806,2.3497344504514657,1.8787621281305693,4.789151009973562
3.5943392275230215,2.6344714276010794,3.877202425335341,1.6657990604034367
2.7532978804918833,4.443225831751748,2.8548112060160684,0.48692549223268605
2.312112054300665,4.856276429383894,1.0138670384488209,10.710796010866664
3.484085011589884,1.2659764143067682,1.7621483294707776,3.951208887593887
1.955995617081054,4.183103493148643,4.829544103543483,6.807797992160893
1.363942551748711,3.2430685131388146,2.9339428926186306,0.4910147282461219
2.607421246865188,2.7727772573928524,4.31228553123767,3.2855278952725757
2.1163941937723982,3.4277144693407133,3.787378842011368,1.242068005812108
1.7385405836026306,1.470610599922241,1.8509669960216384,2.3248559510419438
2.4123160710571345,1.261820761763519,4.113926414466528,1.7083252340197126
3.202508658714419,4.974704494132329,4.48188778336088,6.353403913789912
1.694097212400969,1.536709062918128,4.510236689944363,2.5829007770960275
4.8321904090232985,1.25607146268076,1.2819418789351928,7.491825155414048
4.8885291401979085,3.1036211906035502,1.6537887602748669,7.346357399488102
2.0904819502090572,2.333790352181428,4.651467654573096,4.15531409653092
1.540992283858826,2.840900124138802,4.1652116403669766,2.2047125409166006
4.238138020632353,4.12904004805357,3.454985977139528,0.4082173976760677
3.0105723894600964,2.7034918376589387,4.427402452155526,4.109907889333078
2.854238470619314,2.4637096382657844,2.076163498740959,2.7503280718450736
