I_0,q,Volt,kb,T,I
4.493881883403631,1.0045422009601572,1.8318026235821856,1.243746961306079,1.5384934787351332,7.2622106159780255
3.4956435794245158,1.6455761292068907,1.8198837524702527,1.5966987733464386,1.0814908114636377,16.30637468931582
4.830905363431978,1.6683095901412472,1.3067764442478909,1.7127691777230962,1.3182320337011393,7.856523279922664
2.4902620082593145,1.0345526643671343,1.1386023921150257,1.3345058981440359,1.4592270366116282,2.0695654704596618
1.7327031735584577,1.9884997215946472,1.7486303607603728,1.1042184738189715,1.959246542488552,6.91175097590626
3.830221732429458,1.5052388297934605,1.3089775704290534,1.4823144960079029,1.4695177616159747,5.6333658071459904
2.027587892125481,1.7106642318530414,1.7383033479408336,1.2547902333576744,1.7502261830406267,5.825185114845071
2.426271467590273,1.0285436168376376,1.0534854660572646,1.4779188891930333,1.2427191819013692,1.9505493585544769
2.0030206823552423,1.1157243897786941,1.1260584298489094,1.7436282549547888,1.8586530747917904,0.9485263208122792
4.4701711411106215,1.31483756587771,1.6804532547851472,1.8750306100327991,1.1636431212318774,7.836018437876476
3.1788792682624707,1.357599904328207,1.9336149442517208,1.1724271731690157,1.4360445103934771,11.935992180411056
2.7415213470571733,1.580778856450264,1.4462850152351443,1.4044188189065694,1.2495735981002585,7.345800047744838
1.7567742385663947,1.697718895362839,1.789175395850212,1.904342838343282,1.8935450519450048,2.322176019478342
4.180222607347559,1.6769966732164792,1.038873131022131,1.7385969858070522,1.5743436260270096,3.7197663059825694
2.0159280783853,1.1180103398758603,1.694667980597916,1.1601784943727858,1.0077759442303675,8.175552162753473
2.6230461628796644,1.2780561931873662,1.3672269255394416,1.1620995927752205,1.3372928254048462,5.451655436424649
3.4845418393790206,1.660724205807646,1.5476854791442742,1.6094173431952914,1.1204847730013292,11.008001723530283
3.1564515301847487,1.4783729108117891,1.9088217410589152,1.8612975648558268,1.7969254877265726,4.182371374301295
1.2047666738180367,1.6563825971265091,1.572307779917718,1.0635887821042034,1.6057448565657901,4.330883283032152
1.8666941291060204,1.0891342453286903,1.0692842523493105,1.7207153321384288,1.2340902606763302,1.3636729347525205
3.8776727513171023,1.4429962395644935,1.1409013458550956,1.0072199009753604,1.8473929331305952,5.5156941983468295
2.5556438441996168,1.764847042546325,1.1952863759185288,1.376196978897238,1.870420102532785,3.244157477389004
1.1295284017760556,1.0882339008441089,1.1501265293592682,1.5784395387952392,1.364846490126547,0.8898170432104952
4.569216112861524,1.2908070535968101,1.1737608086617315,1.3057920875378657,1.923118735632759,3.7842773731342754
1.7730847484871017,1.0761895545495843,1.328791252756375,1.9703919966101548,1.3718804855608846,1.2363321596975163
4.010857345426839,1.2209556145387714,1.4005342437309682,1.212704149610457,1.4138858212147245,6.862350570152838
2.7844237944786445,1.5013754200192433,1.0863575766819875,1.3636615173574371,1.7044274068709009,2.8324890924354227
3.669335691341957,1.0408381346818174,1.6174611397484004,1.230331783970511,1.6974567984916409,4.5469966167363465
1.7008907702675296,1.8411991042696816,1.6123296178623032,1.5546822171022678,1.4888319714232212,4.432092625619949
4.156776635395245,1.3579462185941913,1.3985026753425926,1.0732073662311037,1.6888375471956998,7.695620909835116
3.2512997773444194,1.4619432134818444,1.4676403468606651,1.586520229679263,1.9336756632215544,3.2920369262361624
2.9017327296601234,1.4964809748775751,1.6643482240511729,1.6075073908195108,1.6101143533648783,4.694082292256917
1.7995036350355105,1.2992337339129798,1.112820341180418,1.1260139232298385,1.7572629930455128,1.9371804419646452
3.162785550816606,1.3716988483073576,1.7154109999217042,1.2941640572675626,1.5448531688826508,7.09854558787517
3.3048526844937687,1.925792588626337,1.5970933852461031,1.4019823913416447,1.3869971959474934,12.767218095789044
3.46980425697918,1.6513498670445994,1.6156371101822211,1.7380423030737746,1.6539774146198478,5.307719980089238
4.5607917099206645,1.5267284303666449,1.9729464387116995,1.105614679491198,1.4601505259909393,24.90829061922162
3.727757315066044,1.0809849641111344,1.6058320621939464,1.4373574104305131,1.8831565601707951,3.3511363459222907
4.0176661362399235,1.6082919588870817,1.4486410365947706,1.0513614852114153,1.453513601426728,14.436612345017517
3.4519585608240213,1.6123167271493402,1.4273409157563548,1.8622822203579237,1.9223822751856328,3.113135704532265
2.2415043063401043,1.9334915046961632,1.3163664642410762,1.4170326765436063,1.5040902407231669,5.1572740810822575
4.979550048884606,1.9188395607685,1.1617880371304283,1.0547726992365702,1.6637594243209937,12.757725122521439
1.6618272968935917,1.8364981275885517,1.066259360169128,1.5306222535192782,1.9308842992685116,1.5617240855699914
4.712956805558501,1.7769857624021266,1.8768058417783144,1.9771140794839068,1.7592850284226205,7.581293199201786
2.070599192665689,1.9951856885620427,1.0049268442409889,1.7616093468975025,1.0911261114194395,3.805866377617473
2.594765861091048,1.0559419262968546,1.7305098620308197,1.3117966659556293,1.4647455583257576,4.121329771034518
3.2443667679460324,1.5657917797143823,1.5905669480144544,1.1767571133513113,1.873847710674984,6.793499225224697
1.6449449211401468,1.3728884941387562,1.906905844581712,1.0889198077441709,1.8411858883775003,4.425851541274788
4.038592460036396,1.3255491424586376,1.875849671069988,1.5829122188024884,1.8359759783822167,5.463336033328908
2.3097591655159704,1.909835437540104,1.2232976576816548,1.4874611036965988,1.8333398660263511,3.130705194286409
4.070565220925771,1.04590158449309,1.3659183635194243,1.003243427671246,1.7556599082003232,5.089666688972164
2.5822475721984968,1.0724683645450872,1.4706601304774367,1.6524531746212008,1.5966871408823322,2.112522012649752
3.7885752254846263,1.9700767595072013,1.2776929629056728,1.6646311763107635,1.5373709837618432,6.342195466201128
4.285201275585436,1.8252974000087825,1.597292206425934,1.2997456412564086,1.6508448312725887,12.390635676766797
3.9752398640559465,1.3075410196933437,1.6259448665983192,1.068651737769527,1.7303480080942328,8.575799685227691
