E_n,t,h,prob
1.0017834520209201,1.037491710415753,3.5284989083169194,0.9236507771686964
1.5741192684826883,1.0961153740736234,2.3097821657466224,0.9996456638883692
1.6092899308403537,1.0717740795047843,2.7557387878109716,0.5056053341057158
1.7848586760236065,1.535654287567486,1.6890540114581456,0.4859148468496325
1.6254328185969378,1.5189376769151144,2.725708244663701,0.31130636521976296
1.2891913902250929,1.1926886133958483,2.1786813879414573,0.924669442143372
1.5158073995120347,1.3706893119331258,3.5899128752198988,0.2255455351869549
1.9985650736606384,1.5084092564269809,1.7614467398498066,0.9425126765824846
1.9359288366349312,1.359504600017698,2.2532349233848774,0.7575204440553387
1.5164548095461532,1.041963359221357,2.6819981729185005,0.28227145451595986
1.0553186645416808,1.1125516807078577,1.3389173390218263,0.48806336676220397
1.0381973179407966,1.371499245897566,3.4446294122183754,0.2681795511083225
1.9785633500467117,1.4111843648189693,3.1219888648931784,0.3796795343252389
1.4351630511277442,1.6635436913846622,2.602880962701545,0.24690779519662184
1.4437091053996465,1.5395676508215137,3.3187031621133256,0.7665640155384096
1.5019173716647742,1.4519650349483566,3.053541277083592,0.9501541139779679
1.2085978039651986,1.5944316546207666,2.852793433646108,0.7963656753712774
1.9636750433483836,1.6142483881939227,3.411737033667708,0.18564482805691684
1.422714018066157,1.638561586981794,1.0773896052432408,0.7339792398547704
1.8733055048988685,1.7761924469050758,1.8513338892668203,0.914342809793718
1.2748183125942625,1.9360882881924653,1.1666115020932235,0.4414898854575245
1.8082434320165104,1.617011535253951,2.7091026893013765,0.2284145373204291
1.8287788333720167,1.0686197808095297,3.9738819767003584,0.0026661729438842603
1.9533580268223396,1.9690399328383448,3.7946606738640942,0.0072762614393009845
1.2031849925664997,1.1960165890787815,3.498166382840885,0.2793720947675455
1.4802954585188952,1.077153532564652,2.044600193192564,0.9652073153706
1.2451188294953663,1.6764167626411872,2.303732843944986,0.3097166210938683
1.1002564923872582,1.8837932111042457,1.9463169052774152,0.15732237851578912
1.061744229634648,1.8137956784211804,3.4109294760533686,0.1558670254947956
1.158656141602573,1.325198958626916,1.8461765015149896,0.7588782559140276
1.5310845606829169,1.3551632201928607,3.5756606122416716,0.2335515865281733
1.843341366941733,1.3232170024136691,1.972504357973888,0.9928968581178412
1.5232344033319298,1.9591238348080549,3.9768296555738463,0.9999937480091542
1.4743695639409735,1.3264472006928525,3.1905934045184665,0.42457497840664266
1.54358436115884,1.1893700005257286,3.7123679313880222,0.0011789497444375189
1.2537320790040478,1.9560879575435304,2.0464617754726016,0.8983890378520469
1.5753538817173274,1.5697564908623107,1.455359734280801,0.9014685320940952
1.6620752040250504,1.4780024005069408,1.5208004220739284,0.4392130184851408
1.2055356886756246,1.1116607485123593,3.8922839721553055,0.6880946162783814
1.40232218657984,1.1898972169920312,3.5043563774909474,0.0222780466066315
1.2944196871880007,1.901090664017808,1.2165752121596018,0.02026707892023854
1.5905572743743723,1.1752997899667466,3.0806319106728752,0.3867479920213029
1.395387267584233,1.5495239751341252,1.4640854802931549,0.02106846519630961
1.0088335739355556,1.5069965726182235,2.2074179456118213,0.8589633555228992
1.7300383722628858,1.5247518402534277,1.4066363616047648,0.4980524116260946
1.7943096718710625,1.0339130371025065,2.861375273552672,0.6445898780993576
1.8004296308197427,1.8818496309947488,1.836053204150976,0.6820889444558049
1.87748894833839,1.7118890336977697,2.5664218313438187,0.99978240371947
1.7417804474485432,1.2137862155293455,3.7660067266807165,0.1414920862012744
1.0120852481521228,1.8680799218589692,3.9958635568786813,0.028184977649178513
1.182472314609294,1.1458733966814365,2.486858741156213,0.07732986939153473
1.0259468632988054,1.3336211702504546,2.3392508381599004,0.2585648533273437
1.3575576437410195,1.1990048342879365,1.1613269491804885,0.3359504273852465
1.2995240077370895,1.5373079253697228,3.2106021290241475,0.4826687061599854
1.3049641007207708,1.7062266376223003,3.006245712635692,0.9965498786409148
1.1733556108759786,1.449606762444121,2.560893085473282,0.7363713911591817
1.6364987366714958,1.9451883480879093,2.6250732001682917,0.9459338735230824
1.0172866535862601,1.3236636384894889,1.1058532010260456,0.9592579963367209
1.8270202732878733,1.830119319537088,2.1777365270906053,0.04862310310254954
1.8741946819143132,1.6324276436035912,3.820757417718904,0.9017053217484182
1.3587586405009566,1.4360529749055937,3.4227672075771,0.18167300257405586
1.3195580999478291,1.5427907641109957,3.6366442545665962,0.13466675019207378
1.853381362296478,1.970889290105324,2.4956788709177395,0.05125288615897063
1.6454539198314353,1.0710048393473066,1.3578768735786828,0.9123823553549312
1.6467053986316311,1.4084127829776638,3.545080049459834,0.6794614841205983
