m1,m2,r1,r2,r
2.569552295164089,3.7091514762805993,2.2136810227376693,3.3337864778250488,2.8753846089495982
4.813058009097832,3.7361205716124166,3.869438543241856,4.255100670264831,4.037978736063823
2.8074171606302563,4.551853738433512,4.764005332738933,2.9118956286675144,3.6184390672629614
2.1773902370017564,2.0158817682716133,4.439693200614531,4.9045459123826385,4.66316740057258
4.550852421680594,4.37700152131476,4.974289569134848,1.1063104062755205,3.0779603069909287
3.4234158026918107,1.9754632029505077,1.4337774601112565,2.8011431526115995,1.9340999544083848
3.5109101745058013,3.9861677182274766,2.5997000766862928,2.782498358043995,2.696893225606596
3.1377694841694823,4.735137453834773,4.3719555866889985,3.111272227976164,3.613721171335856
2.8011716844320618,3.769280102953836,4.163592447989166,1.33985569591193,2.5436955063484463
4.077565118873282,4.966396230807397,2.9936359658228824,1.3808110988141484,2.1079701573608163
1.368639739759108,2.0501836766857107,3.813599487110033,2.364914382118934,2.944858931331634
4.970928117152382,4.746942027645352,2.3064039289932032,1.9809305833803088,2.14741815534657
3.1461421379946537,2.249914819232468,1.245391198624611,2.3525801596913456,1.7070395598151384
1.1928680613820202,2.5021926138174604,1.6111905766819945,1.0517070526797077,1.2323238504311436
3.5652645848794067,2.409965134729761,2.075279579589676,2.443412712384617,2.223757220886567
4.821080225247613,4.275333447547228,2.113718437709362,4.794645208373595,3.373759625955362
3.04408745551982,2.3774572180878653,4.024971263843362,2.1367942656706043,3.196967382369095
4.070328014411729,2.2477970510291767,3.682009639005391,4.3733935956484595,3.9279830571910788
3.9686467562748633,1.4393894790657882,2.622756093340449,2.2889739047751885,2.533917455873345
4.49354829322898,3.7998190277884563,3.9504564867187657,4.999981280465249,4.431323199484164
2.431178825866433,3.583359757361523,4.574566112876019,2.725116950415561,3.4726957681537494
3.5260214982722986,4.286875005122413,3.249854321315694,3.1561578471334304,3.1984438011500265
3.1212427700226066,2.111288761614124,3.79046491626914,1.0285050319329212,2.6760340086728545
1.2027459068729822,4.9692349624847925,2.0845294593637878,4.571542889968543,4.08689374939056
2.0830932871894463,2.949118878291116,4.6988833755274095,2.5011444049682257,3.4109024092055695
3.0315954032404786,4.351967211275314,2.871850301108504,3.9081250739440474,3.4826440423826552
4.573602151984924,3.261016581745684,2.7579030268848217,2.4929716999523484,2.6476302134253595
1.0509446068371342,4.517008534201,4.8440890066672,1.7646389476006612,2.345881524472791
4.786889242792054,4.433324226397262,1.494239949316556,3.3381134441690983,2.380823439217066
3.2009200794757127,2.6377341868234905,1.3043351251249051,3.1835554090189992,2.1533121943805384
4.5787915999718445,4.80152417037549,2.007887435583392,2.7468753294899675,2.386154897050301
4.262818999888944,2.982731386269908,3.2655198524856512,1.966377387742644,2.7307098244955896
1.7268166978701245,4.56041093429246,4.169777897343663,3.2658066686402245,3.5140866265876585
2.6302064912807834,4.140873041131313,4.032876681036472,3.8112097883841303,3.8973156592671048
2.8434485738463446,3.212468119695629,3.8625406602087367,3.7840391141760135,3.8208981266768816
3.0254385421931778,3.864434575670543,2.9737248275331103,4.261871656692662,3.696228574697618
2.581681305076754,2.480551648640977,1.3559139803258575,1.0250657229361535,1.1937945761377693
1.7106412181284156,3.245794513367505,3.2471751801087936,4.018786165073093,3.7524759319245202
4.482248455729539,4.995735697008271,3.294014559634018,4.684902652262302,4.02713556753101
4.867462764252452,3.5603142193030966,4.110658262421708,2.5356608989723552,3.4453006575165164
2.0094015578653743,3.8893106208889567,1.6388969393875823,2.862186745776705,2.445471983606664
3.1937437384556517,2.7894938566347305,2.1086435344968484,3.4413799203747897,2.7299894031567633
3.5194073918460966,4.9109937377878445,2.489981473045533,4.817740287256443,3.8459796970786297
3.6008001748270786,1.472286417073582,3.4821071120817364,4.927536033620638,3.9015924351638613
4.389584948504022,4.972642475266117,3.699946760335104,1.730186944508529,2.653730845799329
1.9949588253507209,3.81273455015144,3.2319989161039486,1.5916936781442987,2.1551430889792287
3.165144193586133,2.2568713419257187,2.9257432506160725,2.6756530292626013,2.821645162041484
2.7714888749962454,1.1057652038122558,1.4676788898521569,1.5176734997312966,1.4819369959393158
1.402944158352573,3.3573851263517303,1.4899446178102282,1.9650647867915527,1.8250393755811092
3.4575917843716937,1.4691481688135897,3.785056513598079,2.1159771990570144,3.287338988040986
3.52308948262052,1.2502380696380984,4.673734193751098,1.352910731353127,3.8039384653450714
2.931117290024456,2.437534517797399,1.4820349678614466,1.0158812715307652,1.2703867243025326
2.602474728076688,4.680433010080638,4.661732198864604,4.29754475896064,4.427683522584854
3.6409438689691394,4.157037307126082,1.144630734338925,3.7941803444775295,2.5570830508682225
3.625795251055474,4.408347557292233,4.2382108317777085,4.84151520675192,4.569244948442639
2.3782226752684976,2.6410303145810112,2.330182188238463,1.7306583143779009,2.0147247430005293
4.532832518308501,2.7130086588375684,3.3302832596058978,1.5054356463739589,2.647018576497385
3.76322500657212,1.9449636221121704,3.3029019725038595,4.43515365178714,3.688696568746728
3.267938687993313,1.1440574509922483,1.121001481097665,1.1436822694463284,1.1268827475555805
1.4226429325983467,1.8298112084869955,3.3147231635643872,1.7737663561109978,2.4477900983278
2.8165780538159284,3.136145454324381,3.970710296053876,2.5775093167762657,3.2367133428698773
3.49457385187684,2.696857897837866,1.8566168715023248,2.670554563269546,2.211151069911521
