x1,x2,x3,y1,y2,y3,A
4.147841081265171,1.2948594132504743,1.3706234513961664,2.1838048075529923,2.19965443759325,4.60308387319119,18.215413253987826
2.306255065230961,4.366031616533538,1.1737744437887008,3.9499983777715375,4.157479157275015,1.5418127147833849,29.071129573852836
2.4537724193956563,3.891028168970241,2.486295352359672,4.465898145219342,2.0690534746920326,1.819538282788748,23.532952625640053
2.0013045262666758,2.7227539975559227,3.948613867326378,1.6130554451889083,3.3449441485510714,2.0726360332320413,20.519714598384766
1.4089803149884474,3.912649889838849,1.287486855456958,4.119495557598915,3.4645319483398564,1.2384823110868115,20.95431839059457
1.7560754403219487,4.841964712736937,2.1249886021376634,2.9065410249052124,4.1559054639678426,2.1639255287162107,29.825170000523812
4.982712902731468,2.3527998278824063,4.103954280051552,3.961686849662393,3.4530260142267317,2.3046400847984967,37.32236473432767
4.536838338037426,3.9027858798000814,3.344331749934552,1.3416818206008678,1.2912961370585705,3.518620720096469,22.894080841698646
1.2587955613109112,2.952681771701189,2.5124003798713908,1.2629573250040775,2.8037650113267336,2.1540400574025584,15.280241974394643
4.226194147955511,2.106274918148056,3.2996676239153238,1.180120387912427,4.495331141537067,2.1529592214321727,21.559870948037556
1.66650730723358,3.0734152305320728,4.907385259015452,3.9840615651827735,2.8131038582653334,2.497081344519553,27.539444134564494
1.518255798221647,3.1634635496519,3.5778059485277587,4.871034791894359,2.002519543705491,1.7114959047652012,19.85377462906069
1.2993337998220829,1.7005069667450528,4.4942979874663935,1.3281292465594683,1.0089206079417674,3.2585083928755987,18.086067455527736
2.7721143969590885,1.1534589844477492,3.9597767566337474,3.5956999524718563,2.117580190049752,3.9706438901545984,28.13309688599778
1.8320258691265856,2.1018267275535987,2.173641889055585,3.5991146499811433,2.3281306912523974,4.977452381736422,22.306197454551835
3.9588744067327526,4.750614190381617,3.4729449615600463,3.7656747584507815,2.742099013417451,1.9763793397380889,34.79834457995748
3.2104626893372363,4.612572977058415,3.623204282942116,1.3416089167538376,4.807537127616087,3.333107908670574,38.558832062170794
1.2834331844569062,4.771959917829603,4.875586510733124,4.8021149993883805,4.72871616035474,4.440350750662773,50.37775194865435
3.8480067390442647,2.6194977563701043,4.8255292537479,2.257535132275696,1.0288002891264805,3.5498875288102454,28.512036569534477
3.646298810884039,1.0111225906250718,3.75226610380481,3.8636486767863323,4.8162027856664125,4.014612752436228,34.021684364327385
2.078159494100162,3.4817051233127927,2.995117154218789,2.069230455514018,1.4455793980551053,4.141880285089506,21.738688805563736
2.9644663683322685,1.5660657464656895,2.6014730331356906,3.597945501589676,3.827177093370332,2.8138530855607686,23.97976230743237
1.1986623924664257,1.2374337557448074,3.046780210762498,3.7275472086037036,4.285023709640532,1.8715626430805459,15.472743661712661
3.633477013903932,3.281652560475841,2.111610794730733,3.1070879987704467,2.107266120240558,3.533966443299071,25.667209772687105
3.733293315750537,3.0084458880264813,4.168784628774523,3.2782248306588366,1.8784912036751176,1.7166708040562415,25.046344845832053
1.8434709888110228,4.117010752035897,2.5829514906550517,1.980272223119354,2.4760203739289817,2.525074081083542,20.36652075674357
4.958743256180368,4.68984065413709,1.539348156884715,1.5263546154043761,2.9625068397417094,1.7241957986785643,24.11662329566031
3.4936203392491048,4.233010844790978,3.633846176865283,3.774623941292819,1.8545831050372472,3.183808558563697,32.60704392891367
3.9621772174027448,1.4870669424868712,4.44050523029584,3.1336948694407147,3.9497233331779964,3.530130106335032,33.96531861953345
3.4668317207638903,2.504152493591678,3.416242741947032,4.284829649138606,2.7450784472624234,3.803491008436009,34.72252693615061
3.787221801736176,3.7883819819409035,1.84307786355569,4.33186806479813,3.166418223641964,3.717139400792528,35.252324268334085
4.1082829637680485,1.1968302329452098,4.792925223438747,3.733597646303453,4.776148625507341,4.761645915544928,43.87712748961923
1.89026146622473,1.3147835895790014,4.393752351208518,3.5325813388536487,2.8902093476796287,4.440009061114906,29.98580245357737
4.234203324183993,1.2700862401554531,1.8405021845324996,2.358808383269365,2.1429533741031785,2.1213029443900813,16.613672594500528
2.842012514484733,1.1608023594742538,3.574428953160584,3.6972718353039813,1.8890411916459704,2.627675935718916,22.092937241949574
2.7240664789778624,2.2943957844077487,2.2368856958065955,4.946214749405931,3.6173222755890393,1.45835071933491,25.03555064018785
3.411966541082749,4.215127032369023,1.378291909617975,4.310092278297509,3.451348110145735,1.2066216982250249,30.916838284354302
4.230620951483584,2.408078986656394,3.6509037981704884,2.7790689636931614,4.428322178684594,3.742318125573767,36.08378042667242
1.459176865070646,4.126637112654553,2.2321063289273777,3.4813714232162183,4.336290623539787,2.2595190655300583,28.017721264332128
4.147720036777161,4.258218442405833,1.0958784348973327,4.325050290573514,2.5122990531522618,1.8213949272727747,30.63304333348195
2.131378648635999,1.6743852207994494,2.222647670765728,3.2192830593662136,4.692027515066467,1.9157729597664388,18.975861010201218
2.4532053510589824,2.6824912718100142,3.380851278605326,1.6052590944258736,4.110631700417486,1.3147750937178828,19.409822914951654
3.354952517911756,4.7215462893480895,1.1104201837300107,2.964920919119113,1.2328722570601012,4.817509792658226,21.117692442654906
4.148448802397489,1.5299520557206243,4.228933197819072,3.926158393648094,3.352699997685002,3.271574414301996,35.25220698960218
4.180341758219223,1.7506940583698656,3.3928436487593503,1.4257909141466096,1.8845303687151491,2.6684931002744814,18.313309283248234
4.192043397126716,4.60927822182175,4.582820560476387,4.0204688099930666,3.658250177120412,2.8277496635784662,46.6749418977896
3.8631393809558303,4.8447591957326575,4.642411567883986,2.2163159610345082,2.3607118459625145,1.899151858931824,28.815662452988764
3.2291030199092834,1.2285010873986928,3.5688771670380453,4.6559901629712925,3.6794672858934416,3.154905015751919,30.814369932577357
3.6543470958784976,2.99577538864506,3.739427574044919,3.665592692410543,4.32124543998971,3.2204769395171535,38.383569016806014
4.602809363597967,2.6614102977031786,4.148235769284002,3.307493469934053,1.0667382367214129,3.6767318750155336,33.31474071962177
4.61994530619004,1.7411111399914594,2.4863096094796417,1.7326636203890025,4.120230374816623,4.258717260676566,25.76707981442379
2.642443659815956,4.045988982871055,4.875755769049409,4.731534037507519,1.6500901793558975,3.264902103170467,35.097924069947766
4.719343125103821,4.762976121513303,1.8262245431914852,2.5320886151819204,1.9081662833466155,3.244704438392948,26.96390432246471
2.5793307574969044,1.7152758256614455,2.8110042316357147,3.6902729170990782,1.6325518798668501,2.785660565215704,20.149214849027317
3.340723683367688,1.6352622894591111,2.666036081069334,3.9838366609122295,3.3797002511418626,4.956126827269901,32.04880679800294
4.063688074344679,3.2863284641803885,2.6518780942361078,1.338475028072028,1.4746522912144508,4.2174945135462885,21.46961812180571
